,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
1292,704,96544450,J C Environmental & Demolition,80 Little Canada Rd E Ste F,,Saint Paul,MN,55117,USA,6514846343,,https://www.manta.com/c/mm30jt7/j-c-environmental-and-demolition-inc,10035-000,Contractors - General,,3/27/2018 0:00,False,NR,0.0,,,False,Micro-small,False,3/30/2021 3:56,Search
1293,704,96544086,Gourde Rodney DVM & Anne,103 Oak Leaf Dr,,Albany,MN,56307,USA,3208454809,,https://www.dnb.com/business-directory/company-profiles.gourde_rodney_dvm__anne.454907aa995f3091.html,00222-000,Veterinarians,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/5/2022 9:33,Search
1294,704,96544671,Rice Creek Animal Hospital,6511 Ware Rd,,Circle Pines,MN,55014,USA,6514836128,,http://www.ricecreekvet.com/,00222-000,Veterinarians,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1295,704,96544442,Jeffrey Combs-Allstate Agent,2682 Rice St,,Saint Paul,MN,55113,USA,6517884335,,https://www.showmelocal.com/profile.aspx?bid=14337589,20080-000,Insurance Services,,6/7/2018 0:00,False,NR,0.0,,,False,Micro-small,False,6/8/2021 4:13,Search
1296,704,96544001,Salone Builders & Maintenance Company,6544 Bryant Ave N,,Minneapolis,MN,55430,USA,6122092266,,http://www.salonconstructionminneapolis.com/about-us.html,60134-000,Beauty Salons,4/30/2014 0:00,1/1/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/7/2022 14:13,Search
1297,704,96545086,Btv Investment Inc,1715 35th St NE,,Rochester,MN,55906,USA,9528541770,,https://www.buzzfile.com/business/Btv-Investments-LLC-952-854-1770,20067-000,Stock & Bond Brokers,1/1/2010 0:00,9/27/2019 0:00,False,NR,0.0,,0.0,False,Micro-small,False,9/28/2019 4:43,Search
1298,704,96544369,Jewel Par LLC,7650 Brooklyn Blvd,,Brooklyn Park,MN,55443,USA,7635611155,,https://opencorporates.com/companies/us_mn/7d705713-97d4-e011-a886-001ec94ffe7f,50740-000,Womens Apparel - Retail,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/17/2021 4:44,Search
1299,704,96544110,Sir Winston Pro Hair Institute,4820 Minnetonka Blvd # 1,,Minneapolis,MN,55416,USA,9529290600,,https://www.manta.com/c/mtwqb96/sir-winston-pro-hair-institute,60134-000,Beauty Salons,,,False,A+,100.0,,,False,Micro-small,False,7/8/2020 4:45,Search
1300,704,96543898,Inspiring Wellness Massage,5842 Bishop Blvd # A,,Fargo,ND,58104,USA,7017291716,,https://www.vagaro.com/inspiringwellnessmassageandreflexology,60543-000,Massage Therapists,,9/17/2019 0:00,False,NR,0.0,,,False,Micro-small,False,9/18/2019 8:08,Search
1301,704,96544514,"Stedman, Alan",9380 Central Ave NE,,Blaine,MN,55434,USA,6516395508,,https://www.manta.com/c/mbsdpbx/stedman-alan,20080-000,Insurance Services,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/13/2021 4:00,Search
1302,704,96543927,Michael J Oliver Insurance,500 Holly Ln Ste 101,,Mankato,MN,56001,USA,5073860808,,https://agents.farmers.com/mn/mankato/michael-oliver?SourceID=AMPALFGMAG&utm_source=GMB&utm_medium=Local&y_source=1_MTU1NDc4OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,20080-000,Insurance Services,4/30/2014 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,6/12/2021 6:07,Search
1303,704,96544014,Scharber & Sons Inc,2315 W Wayzata Blvd,,Long Lake,MN,55356,USA,9524735634,,https://www.yellowpages.com/long-lake-mn/scharber-and-sons-inc,50298-000,Lawn & Garden Equipment & Supplies,,,False,A+,100.0,,,False,Micro-small,False,4/21/2021 4:37,Search
1304,704,96545002,Arndt Chiropractic,206 Main St S ,,Chatfield,MN,55923,USA,5078673120,,https://www.facebook.com/ArndtChiropractic/,60205-000,Chiropractors D.C.,6/20/2007 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/27/2022 8:58,Search
1305,704,96544744,GJW Contracting,8050 Prairie Trl,,Rockford,MN,55373,USA,9523531525,,https://suffolk.edu/redirect.aspx?url=//lisibankter.gq/132rlusuffolk651,10035-000,Contractors - General,,,False,A+,100.0,1.0,,False,Micro-small,False,4/9/2022 8:44,Search
1306,704,96544579,Wave 2000,14670 Hematite St NW,,Anoka,MN,55303,USA,7635768467,,https://www.yellowpages.com/anoka-mn/mip/wave-2000-25767844,10148-100,Retail Stores,,,False,A+,100.0,1.0,,False,Micro-small,False,12/15/2022 9:21,Search
1307,704,96545061,Atlas Technical Service Inc.,4005 W 65th St,,Edina,MN,55435,USA,9522591249,,https://www.yellowpages.com/edina-mn/mip/atlas-technical-services-inc-464014433,60326-000,Employment Agencies,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/9/2022 10:12,Search
1308,704,96544622,Fine Home & Gift Llc,10498 First Timberlane Dr,,Northfield,MN,55057,USA,5076637897,,https://www.yellowpages.com/northfield-mn/mip/fine-home-gift-464016253,10035-000,Contractors - General,,,False,A+,100.0,,,False,Micro-small,False,9/15/2020 4:08,Search
1309,704,96544240,Joel Gregersen Construction,424 Coventry Rd,,Le Sueur,MN,56058,USA,5076653565,,https://www.manta.com/c/mtr293d/joel-gregersen-construction,85313-000,Contractor - Industrial,,5/17/2018 0:00,False,NR,0.0,1.0,,False,Micro-small,False,10/9/2021 4:04,Search
1310,704,96544979,Altair Global,601 Carlson Pkwy Ste 425,,Minnetonka,MN,55305,USA,9524731684,,https://www.altairglobal.com/global-locations/,60729-102,Real Estate Agents,12/27/2012 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/19/2022 8:30,Search
1311,704,96544749,Health Source of Lakeville,17725 Kenwood Trl # 3,,Lakeville,MN,55044,USA,9529850411,,https://www.healthsourcechiro.com/lakeville,60971-000,Health & Medical - General,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/15/2021 4:05,Search
1312,704,96544440,Jane L Stern Lp,3137 Hennepin Ave,,Minneapolis,MN,55408,USA,6129289001,,https://start.cortera.com/company/research/l2j5rvm8k/jane-l-stern-lp/,61006-000,Psychiatrists & Psychiatric Services,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/6/2021 4:13,Search
1313,704,96544465,Kari Kay Photography,15666 20th St SE,,Arthur,ND,58006,USA,7013067966,,https://www.facebook.com/karikayphotography/,60657-000,Photographers - Commercial,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/17/2021 4:34,Search
1314,704,96544895,McGraw Properties LLC,114 S Swift Ave,,Litchfield,MN,55355,USA,3205937386,,https://www.bizapedia.com/mn/mcgraw-properties-llc.html,60729-102,Real Estate Agents,4/23/2008 0:00,8/9/2018 0:00,False,NR,0.0,,0.0,False,Micro-small,False,8/10/2018 4:24,Search
1315,704,96544081,Stokman Insurance Services,300 Main St N,,Minnesota Lake,MN,56068,USA,5074623174,,https://www.yellowpages.com/minnesota-lake-mn/mip/stokman-insurance-services-469389405,20080-000,Insurance Services,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,8/8/2021 3:58,Search
1316,704,96544260,Joshua Anew Boutique & Resource Center,350 Water St,,Excelsior,MN,55331,USA,9524745066,,https://www.instagram.com/anew.boutique/?hl=en,50740-000,Womens Apparel - Retail,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/21/2021 3:53,Search
1317,704,96544150,Ivy Garden,1500 Sunshine Cir,,Chaska,MN,55318,USA,9523683888,,https://m.facebook.com/people/The-Ivy-Garden/100067910882497/,00156-000,Landscape Designers,,,False,A+,100.0,1.0,,False,Micro-small,False,7/8/2022 12:28,Search
1318,704,96544897,Peternell Transmission,10521 Ginseng Ln,,Hanover,MN,55341,USA,7634987675,,https://www.loc8nearme.com/minnesota/hanover/peternell-transmission/5360760/,60902-000,Transmissions - Automobile,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/5/2022 9:32,Search
1319,704,96544141,Lemondrops Photography-Design,205 Park Dr,,Harwood,ND,58042,USA,7012006048,,https://www.yellowpages.com/harwood-nd/mip/lemondrops-photography-design-475873473,60658-000,Photographers - Portrait,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/23/2021 4:01,Search
1320,704,96544283,"Taube, Michael J",8621 Eagle Point Blvd,,Lake Elmo,MN,55042,USA,6517302479,,https://www.yellowpages.com/lake-elmo-mn/mip/taube-michael-j-479020986,20045-000,Investment Advisory Service,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/17/2022 9:21,Search
1321,704,96543946,Novotny Farm,86403 County Road 16,,Hector,MN,55342,USA,3208482788,,https://www.dandb.com/businessdirectory/novotnyfarm-hector-mn-13278879.html,60729-102,Real Estate Agents,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/19/2022 8:30,Search
1322,704,96544195,Lachner Sons Carpet Sales,7201 64th Ave N,,Minneapolis,MN,55428,USA,7635331792,,https://www.buzzfile.com/business/Lachner-Sons-Carpet-Sales-763-533-1792,50133-000,Carpet & Rug Dealers - New,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/22/2021 4:01,Search
1323,704,96544130,Jetset Promotions,7304 Laredo Dr,,Chanhassen,MN,55317,USA,9529499254,,https://www.jetsetpromo.com/,80010-000,Advertising Specialties,,,False,A+,100.0,1.0,,False,Micro-small,False,3/18/2022 8:14,Search
1324,704,96544103,Samanthaxclk Photography,100 W Diamond Lake Rd Apt 115,,Minneapolis,MN,55419,USA,6122053707,,https://samantha-clarke.com/,60658-000,Photographers - Portrait,1/1/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/18/2021 3:53,Search
1325,704,96544912,Mike Segars Engine Rebuilding,9010 Columbus Ave S,,Minneapolis,MN,55420,USA,9528545786,,https://www.manta.com/c/mmsml86/mike-segars-engine-rebuilding-inc,60103-000,Auto Repair & Service,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/2/2022 8:44,Search
1326,704,96544933,Mike's Mow & Grow,16484 120th St,,Brownton,MN,55312,USA,3205875877,,https://www.manta.com/c/mtrfvrn/mike-s-mow-grow,00155-000,Landscape Contractors,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/26/2021 3:56,Search
1327,704,96545290,Blilie Aviation,16825 58th R St SE,,Walcott,ND,58077,USA,7014692207,,https://www.facebook.com/blilieaviation/,65114-000,Aviation Services,7/24/2012 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/24/2021 3:54,Search
1328,704,96544273,Hoffman Group Inc,26610 Miesville Trl,,Cannon Falls,MN,55009,USA,5072632277,,https://www.linkedin.com/in/mike-hoffman-67b5ba13,80450-000,Lumber - Wholesale,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/9/2021 4:03,Search
1329,704,96544879,Main Beam Construction,2932 5th St W Unit J,,West Fargo,ND,58078,USA,2187902774,,https://northdakota.ltddir.com/companies/main-beam-construction/,10035-000,Contractors - General,5/10/2013 0:00,12/15/2017 0:00,False,NR,0.0,,0.0,False,Micro-small,False,12/23/2020 12:19,Search
1330,704,96544180,Island Threaputic Massage,2931 E Lake St Ste 201,,Minneapolis,MN,55406,USA,6127292317,,https://islandtherapeuticmn.com/,60543-000,Massage Therapists,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/17/2021 4:44,Search
1331,704,96544855,Lightning Lube,1516 S Broadway,,Minot,ND,58701,USA,7018399050,,https://www.facebook.com/lightninglube/,60101-000,Auto Machine Shops,8/18/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/28/2022 8:18,Search
1332,704,96545094,Broadband Dm,117 Division St W,,New Richland,MN,56072,USA,5074659929,,https://www.b2byellowpages.com/company-information/301382756-broadband-dm.html,60280-000,Data Processing Service,4/30/2014 0:00,7/6/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/1/2022 9:32,Search
1333,704,96545214,Beartooth Design Inc,2315 Periwinkle Ave N,,Stillwater,MN,55082,USA,6514361787,,https://www.yellowpages.com/stillwater-mn/mip/beartooth-design-inc-25692223,60413-000,Graphic Designers,12/20/2002 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/25/2022 8:38,Search
1334,704,96544496,Luggage & Leather,1415 Fairfield Rd S,,Minnetonka,MN,55305,USA,9524172988,,https://www.luggagepros.com/,50402-000,Luggage - Retail,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/25/2022 8:41,Search
1335,704,96544679,Senior Support & Care LLC,4019 Linden Hills Blvd,,Minneapolis,MN,55410,USA,6126697999,,http://www.seniorsupportandcare.com/,60441-000,Home Health Services,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/24/2021 3:54,Search
1336,704,96544416,Jim Sloan Inc,722 Northern Heights Dr NE,,Rochester,MN,55906,USA,5072881749,,https://www.linkedin.com/in/jim-sloan-7094608,60235-000,"Computers Hardware, Software & Services",,,False,A+,100.0,1.0,,False,Micro-small,False,2/19/2022 9:29,Search
1337,704,96544026,Points West Carriage Homes,1661 Prescott Ct,,Chaska,MN,55318,USA,9524482195,,https://www.remax.com/homes-for-sale/mn/chaska/points-west-carriage/neighborhood/376269,10035-000,Contractors - General,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/2/2022 8:47,Search
1338,704,96544653,"Fitzer, Kris",7362 University Ave NE Ste 202,,Minneapolis,MN,55432,USA,7635719028,,https://www.linkedin.com/in/krislfitzer,20045-000,Investment Advisory Service,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1339,704,96544013,Scarves By Tracey J,101 Railroad Ave N,,Leonard,ND,58052,USA,7016459405,,https://clothing-stores.cmac.ws/scarves-by-tracey-j/185652/,55093-000,Clothing - Retail,,,False,A+,100.0,,,False,Micro-small,False,7/9/2020 4:10,Search
1340,704,96543919,M T F,2615 Hayes St NE,,Minneapolis,MN,55418,USA,6127890561,,https://www.mft59.org/,60971-000,Health & Medical - General,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,6/21/2021 3:58,Search
1341,704,96543952,Motor Car Auto Carriers,9250 Ideal Ave S Ste 2,,Cottage Grove,MN,55016,USA,6514582900,,http://motorcarautocarriers.com/,60101-000,Auto Machine Shops,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/18/2021 3:53,Search
1342,704,96544025,Point Restaurant,12370 Point Douglas Dr S,,Hastings,MN,55033,USA,6514372144,,https://www.facebook.com/people/The-Point-Restaurant-of-Hastings-MN/100070835680208/,50544-000,Restaurants,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/15/2021 4:11,Search
1343,704,96544339,Jmc Builders Dev,3636 Quail Rd NE,,Sauk Rapids,MN,56379,USA,3202031398,,https://www.zoominfo.com/c/jmc-builders-dev/1104601303,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,7/3/2020 4:12,Search
1344,704,96544048,DNT Locks & Keys,3015 7th St W,,West Fargo,ND,58078,USA,7013180351,,https://northdakota.ltddir.com/companies/dnt-locks-and-keys/,60522-000,Locks & Locksmiths,12/21/2012 0:00,9/10/2019 0:00,False,NR,0.0,,0.0,False,Micro-small,False,9/11/2019 5:49,Search
1345,704,96545123,Dahl Chiropractic Service,320 Gramercy Ave # 2,,Minneapolis,MN,55405,USA,6123547577,,https://dahlchiro.com/,60205-000,Chiropractors D.C.,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/24/2021 3:48,Search
1346,704,96544681,Roger Mies Agency,95 Hassan St SE,,Hutchinson,MN,55350,USA,3205874989,,https://www.yellowpages.com/hutchinson-mn/mip/roger-mies-agency-541146100,20080-000,Insurance Services,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/2/2022 10:32,Search
1347,704,96544764,Ijes Llc,721 6th Ave N,,Saint Cloud,MN,56303,USA,3202031514,,https://www.dnb.com/business-directory/company-profiles.ijes_llc.8829988d2e1f0c0624af56e7610f4a3f.html,60172-100,Coaching - Business,,9/9/2021 0:00,False,NR,0.0,1.0,,False,Micro-small,False,9/11/2021 4:05,Search
1348,704,96544051,Robert Brown Photography,PO Box 240216,,Saint Paul,MN,55124,USA,6514233321,,https://www.buzzfile.com/business/Robert-Brown-Photography-952-423-3321,60658-000,Photographers - Portrait,4/30/2014 0:00,7/17/2018 0:00,False,NR,0.0,,0.0,False,Micro-small,False,7/20/2021 4:05,Search
1349,704,96544774,Kay's By Appointment Only Hair,22075 Jivaro St NW,,Anoka,MN,55303,USA,7637536827,,https://www.buzzfile.com/business/Kay!s-By-Appointment-Only-Hair-Salon-763-753-6827,60134-000,Beauty Salons,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/8/2022 8:24,Search
1350,704,96544002,N T Intl Inc,5155 E River Rd Ste 406,,Minneapolis,MN,55421,USA,7635021085,,https://www.linkedin.com/company/nt-international,10168-000,Water Main Contractors,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/27/2021 4:08,Search
1351,704,96544705,Grannes & Assoc,PO Box 1796,,Minnetonka,MN,55345,USA,6122501555,,https://www.allbiz.com/business/grannes-associates-612-250-1555,60326-000,Employment Agencies,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/4/2022 8:45,Search
1352,704,96544703,Good Water CO,14164 Northdale Blvd,,Rogers,MN,55374,USA,7634280704,,https://www.yellowpages.com/rogers-mn/mip/good-water-co-470512931,50758-000,Grocery - Bulk Food Stores,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/5/2022 9:32,Search
1353,704,96544108,Sea Holdings LLC,8947 Vandegriff Way,,Osseo,MN,55311,USA,7634207317,,https://www.buzzfile.com/business/Sea-Holdings-LLC-763-420-7317,20017-000,Holding Companies,,,False,A+,100.0,1.0,,False,Micro-small,False,4/26/2022 8:19,Search
1354,704,96545058,Aptus Corp,556 25th Ave N,,Saint Cloud,MN,56303,USA,3202401033,,https://www.yellowpages.com/saint-cloud-mn/mip/aptus-corp-16190476,60246-100,Computers - Programming,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,2/21/2021 3:57,Search
1355,704,96544618,Stripes & Stuff Auto Trim Inc,2169 116th St NE,,Monticello,MN,55362,USA,7634274004,,https://www.stripesandstuffmn.com/,60180-000,Car Wash & Polish,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/6/2023 9:13,Search
1356,704,96543885,Downtown Key Service,248 7th St W,,Saint Paul,MN,55102,USA,6513096053,,http://www.katkeys.com/,72800-000,Key Duplication and Cutting,4/30/2014 0:00,6/24/2016 0:00,False,NR,0.0,,0.0,False,Micro-small,False,7/1/2019 3:52,Search
1357,704,96543918,Luther Place Condominium Assn,2250 Luther Pl Ofc 100,,Saint Paul,MN,55108,USA,6516440487,,https://www.aplaceformom.com/community/luther-place-condominium-assn-67921,60729-102,Real Estate Agents,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/6/2022 9:10,Search
1358,704,96544768,Itasca Mortgage,3833 Lyndale Ave S,,Minneapolis,MN,55409,USA,6128211331,,https://compacom.com/companies/itasca-mortgage/minneapolis-mn,25053-000,Mortgage Bankers,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/17/2021 4:44,Search
1359,704,96544257,Kokou Anani Patient,4204 Shirlee Ln N,,Saint Paul,MN,55126,USA,6514140129,,https://www.superpages.com/saint-paul-mn/bpp/amp/kokou-anani-patient-468922553,60971-000,Health & Medical - General,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/22/2021 4:01,Search
1360,704,96544654,Retirement Planning & Management Inc,19293 Ireland Way,,Lakeville,MN,55044,USA,6514601231,,https://www.dandb.com/businessdirectory/retirementplanningandmanagementinc.-lakeville-mn-2424621.html,20045-000,Investment Advisory Service,6/2/1997 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,12/6/2020 3:57,Search
1361,704,96544482,Kari Home Builders Inc,7350 233rd St N,,Forest Lake,MN,55025,USA,6514644938,,https://www.manta.com/c/mmlgj1r/kari-home-builders-inc,85310-000,Contractor - Commercial,4/30/2014 0:00,10/14/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/16/2021 4:13,Search
1362,704,96544902,Jobplex Inc,4023 Sunset Blvd,,Minneapolis,MN,55416,USA,9529209616,,https://www.jobplex.com/,60326-000,Employment Agencies,,6/18/2018 0:00,False,NR,0.0,,,False,Micro-small,False,6/22/2021 4:12,Search
1363,704,96544396,Hollan Irrigation,13319 2nd Ave S,,Zimmerman,MN,55398,USA,7634984204,,https://www.facebook.com/hollanirrigation/,00155-000,Landscape Contractors,,,False,A+,100.0,1.0,,False,Micro-small,False,7/20/2022 9:11,Search
1364,704,96544603,Victor Gardens,14595 Victor Hugo Blvd N,,Hugo,MN,55038,USA,6517628451,,https://www.remax.com/homes-for-sale/mn/hugo/victor-gardens/neighborhood/637951,10035-000,Contractors - General,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,7/11/2021 4:09,Search
1365,704,96543879,Kim Spillum Interior Design,4125 Empire Ln N,,Minneapolis,MN,55446,USA,6123174600,,https://www.houzz.com/professionals/interior-designers-and-decorators/kim-spillum-interior-design-inc-pfvwus-pf~1291946149,60470-000,Interior Decorators & Designers,,,False,A+,100.0,1.0,,False,Micro-small,False,1/5/2023 9:23,Search
1366,704,96545140,C & J All Purpose House Clean,780 Countryview Ave,,Owatonna,MN,55060,USA,5074518829,,http://carriescleaningservice.com/,60478-000,Janitor Service,,12/15/2007 0:00,False,NR,0.0,,,False,Micro-small,False,3/19/2018 4:34,Search
1367,704,96544746,I & E Millwork Inc,11183 Excelsior Blvd,,Hopkins,MN,55343,USA,9529799224,,https://www.handle.com/supplier/i-and-e-millwork-inc-226d/,30401-000,Millwork,,,False,A+,100.0,1.0,,False,Micro-small,False,6/10/2022 8:24,Search
1368,704,96544153,Haugen Photo,1215 46th Ave N,,Fargo,ND,58102,USA,7013710896,,https://www.facebook.com/haugenconstruction/,60657-000,Photographers - Commercial,,,False,A+,100.0,1.0,,False,Micro-small,False,10/16/2021 4:13,Search
1369,704,96544308,Golden Stain Interiors Inc,3445 Washington Dr,,Eagan,MN,55122,USA,6514526089,,https://www.primebuyersreport.org/company/dakota-county-mn/anoka-county/interior-designers/golden-stain-interiors-inc/,60470-000,Interior Decorators & Designers,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/13/2021 4:08,Search
1370,704,96544121,Incredible Huck Construction,1125 12th St NW,,Minot,ND,58703,USA,7015090213,,https://www.yellowpages.com/minot-nd/mip/incredible-huck-construction-482017210,10035-000,Contractors - General,,,False,A+,100.0,,,False,Micro-small,False,8/19/2020 4:31,Search
1371,704,96544435,Kehlenbeck Consulting,2615 Brookridge Ave,,Minneapolis,MN,55422,USA,7635139241,,https://www.manta.com/c/mm3ynvf/kehlenbeck-consulting,50173-000,Computers - Dealers,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/1/2022 8:12,Search
1372,704,96544608,Wayzta Properties,1350 Budd Ave,,Maple Plain,MN,55359,USA,7634794417,,https://www.realtor.com/realestateandhomes-search/Maple-Plain_MN,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/3/2022 8:23,Search
1373,704,96543979,Oriental Rug Guy,223 E Diamond Lake Rd,,Minneapolis,MN,55419,USA,6128011959,,https://carpet-and-rug-dealers.cmac.ws/oriental-rug-guy/7184/,50133-000,Carpet & Rug Dealers - New,,12/11/2017 0:00,False,NR,0.0,,,False,Micro-small,False,12/15/2020 4:06,Search
1374,704,96544489,Kohn Commercial Real Estate,12820 54th Ave N,,Minneapolis,MN,55442,USA,7635599490,,https://www.manta.com/c/mm2v2gv/kohns-commercial-real-estate,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1375,704,96544834,Melissa Lyn Portraits Llc,18863 Joplin Ave,,Lakeville,MN,55044,USA,6127561449,,https://www.melissalynportraits.com/,60658-000,Photographers - Portrait,11/1/2004 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/27/2022 8:58,Search
1376,704,96544599,Vue Properties,422 Wheelock Pkwy W,,Saint Paul,MN,55117,USA,6514934799,,https://www.manta.com/c/mbdb2wg/vue-properties,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/3/2022 8:23,Search
1377,704,96545141,C R M Service,57 N Broadway,,Pelican Rapids,MN,56572,USA,2188632113,,https://www.dnb.com/business-directory/company-profiles.crm_services_llc.004b96170e74a31680cb327da7528426.html,60326-000,Employment Agencies,3/6/2013 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/27/2022 8:58,Search
1378,704,96544261,Julia H Konrardy,5748 Logan Ave S,,Minneapolis,MN,55419,USA,6129294738,,https://www.buzzfile.com/business/Julia-H-Konrardy-612-929-4738,60172-100,Coaching - Business,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,5/5/2022 8:23,Search
1379,704,96544205,"Johnson, Rackne",1408 Kenwood Ave,,Duluth,MN,55811,USA,2187293689,,https://meredithfuneralhome.com/obituaries/jennifer-congdon-johnson.117010,20080-000,Insurance Services,,,False,NR,0.0,1.0,,False,Micro-small,False,6/5/2022 8:16,Search
1380,704,96545250,Brkm Lindemann Properties Inc,3032 Kagen Ave NE,,Saint Michael,MN,55376,USA,7634970889,,https://www.allbiz.com/business/brkm-lindemann-properties-inc-763-497-0889,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,2/27/2021 4:07,Search
1381,704,96544233,J M C Motorcycles,12375 Zinran Ave,,Savage,MN,55378,USA,9527460776,,https://www.facebook.com/profile.php?id=100063782125433&locale=hi_IN,50441-000,Motorcycles - Repairing & Service,,8/29/2019 0:00,False,NR,0.0,,,False,Micro-small,False,8/30/2019 4:29,Search
1382,704,96544529,Smith & Forbes Real Estate Grp,8750 90th St S Ste 201,,Cottage Grove,MN,55016,USA,6513301741,,https://www.dnb.com/business-directory/company-profiles.smith__forbes_real_estate_group.1590dd026a7585ca7966fee129944ba5.html,60729-102,Real Estate Agents,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/24/2021 3:54,Search
1383,704,96544280,Sfo Technology Professionals,901 Marquette Ave,,Minneapolis,MN,55402,USA,6122593133,,https://www.manta.com/c/mmgww88/sfo-technology-professionals,60235-000,"Computers Hardware, Software & Services",1/1/2003 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/18/2021 3:53,Search
