BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate
704,1000000113,Mike Buysse Construction,1101 S 4th St # 4,,Marshall,MN,56258.0,USA,5075324543.0,,,10035-000,1994-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-11-02 08:36:00
704,1000000115,LCG,8421 Wayzata Blvd #300,,Minneapolis,MN,55426.0,USA,7632835410.0,mgrahek@linkconsultinggroup.com,http://www.linkconsultinggroup.com/,60172-105,2013-12-13 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-02 09:29:00
704,1000000116,McGough Construction Warehouse,1826 1/2 Buerkle Rd,,Saint Paul,MN,55110.0,USA,6517733808.0,,,70644-000,2010-01-01 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2022-04-13 08:07:00
704,1000000117,McCallum Construction Inc,10078 Flanders Ct NE Ste 140,,Blaine,MN,55449.0,USA,7637838244.0,McCallumconst@aol.com,http://www.mccallumconstruction.com/,10177-000,1985-01-02 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-02 09:29:00
704,1000000118,"LaLonde Companies, LLC",4734 Xerxes Ave S,,Minneapolis,MN,55410.0,USA,6127159632.0,jared@lalondecompanies.com,,10035-000,2015-06-19 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-05-09 21:30:00
704,1000000119,IGT National Inc,11782 99th Pl N,,Maple Grove,MN,55369.0,USA,6123232560.0,bob@igtnational.com,https://www.igtrestore.com/,60367-000,2014-06-16 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-07-20 09:11:00
704,1000000120,Ciel Loft & Home,4416 Excelsior Blvd,,Minneapolis,MN,55416.0,USA,9529222747.0,contact@cielloftandhome.com,http://www.cielloftandhome.com/,50291-000,2012-03-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-10 08:12:00
704,1000000121,Tri-County Tree Service,15936 35th Ave,,South Haven,MN,55382.0,USA,3202242494.0,,https://mntreecare.com/,00219-000,2003-01-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2022-05-19 08:39:00
704,1000000122,Dan Kroehler,8016 190th St W,,Lakeville,MN,55044.0,USA,9524693168.0,,,10035-000,2016-04-08 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-17 08:36:00
704,1000000123,Dog-Gone Cute Puppies,57649 State Highway 55,,Eden Valley,MN,55329.0,USA,3202243179.0,kyle@doggoncutepuppies.com,http://doggonecutepuppies.com/,05195-000,2016-04-08 00:00:00,2020-11-16 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-06-22 04:12:00
704,1000000124,"Kerker, Inc.",7709 Pillsbury Ave S,,Minneapolis,MN,55423.0,USA,6128693232.0,,,00155-000,1991-04-22 00:00:00,,False,NR,0.0,10.0,0.0,False,Micro-small,False,2022-11-15 09:12:00
704,1000000125,"TAS Heating & Air Conditioning, LLC",450 Oak Ln,,Young America,MN,55397.0,USA,6128597627.0,tasmopar@hotmail.com,,10182-200,2013-10-24 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-01-04 09:05:00
704,1000000126,Padden & McCollister PLLC,8687 Eagle Point Blvd Ste B,,Lake Elmo,MN,55042.0,USA,6517896545.0,,,60075-000,2016-04-08 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-10 08:12:00
704,1000000127,"Mark's Aerial Services, LLC",9255 Courthouse Blvd,,Inver Grove,MN,55077.0,USA,6512478591.0,marksaerialservice@gmail.com,https://www.facebook.com/Marks-Aerial-Service-1709065676041039/,00219-000,2009-05-18 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-27 08:41:00
704,1000000129,"Bob LeMieur Rolloffs, Refuse and Recycling, Inc.",14827 Pine Ave,,Little Falls,MN,56345.0,USA,3206329141.0,,,10177-000,2003-11-24 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-27 08:14:00
704,1000000130,JTU Construction LLC,20849 Atlantic Puffin Dr,,Grand Rapids,MN,55744.0,USA,2189108729.0,,,10177-000,,2019-10-14 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-10-15 04:06:00
704,1000000131,"Executive Landscaping, LLC",901 7th St N,Apt 201,Sartell,MN,56377.0,USA,3204922275.0,executivelandscaping15@gmail.com,http://www.executivelandscapingmn.com/,00155-000,2015-07-27 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-02 09:29:00
704,1000000132,Northern Tree & Landscape,5298 132nd St Sw,,Pillager,MN,56473.0,USA,2187463551.0,,,00155-000,1997-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-04-13 08:06:00
704,1000000133,YMG Home Care,5811 Cedar Lake Rd S,,Minneapolis,MN,55416.0,USA,9523036025.0,,,60441-000,2007-08-17 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-30 08:29:00
704,1000000134,Romslo Fiduciary Services,7013 Heatherton Trl,,Edina,MN,55435.0,USA,9529207502.0,jim_romslo@yahoo.com,,20085-200,,,False,A+,99.52,1.0,0.0,False,Micro-small,False,2020-02-01 04:31:00
704,1000000135,"Smarter Health Group, Inc.",4925 3rd Ave S,,Minneapolis,MN,55419.0,USA,8009755611.0,support@wartrin.com,http://www.wartrin.com/,85346-000,2012-01-13 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000136,CCS Concrete,1501 Main St,,Tewksbury,MA,1876.0,USA,9788582220.0,,http://www.ccsconcrete.com/index.html,10032-000,2016-04-12 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-07-23 03:59:00
704,1000000137,Concrete Doctor,904 S 17th St,,Bismarck,ND,58504.0,USA,3606433499.0,massagemomma35@gmail.com,,10032-000,2014-09-04 00:00:00,2020-11-19 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2020-11-20 04:00:00
704,1000000138,"BeanCounters Tax & Accounting, Inc.",12017 Lindstrom Ln,,Lindstrom,MN,55045.0,USA,6512579700.0,beancounters@frontiernet.net,http://beancounterstax.com/,60857-000,2007-11-26 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-22 09:08:00
704,1000000139,Badlands Do It Best Hardware,140 Main St South,,Watford City,ND,58854.0,USA,7018423321.0,badlandshardware@gmail.com,https://www.badlandsdoitbesthardware.com,50333-000,2004-01-12 00:00:00,,False,A+,100.0,9.0,0.0,False,Small,False,2022-02-10 09:45:00
704,1000000140,InterState Delivery,395 John Ireland Blvd,,Saint Paul,MN,55155.0,USA,3344527730.0,Info@Interstatedelivery.Us,,70542-000,2016-04-12 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000141,"Top Direct Services, LLC",801 W 106th St,Ste 200,Bloomington,MN,55420.0,USA,8772205506.0,info@topdirectservices.com,http://www.topdirectservices.com/,60231-000,2011-03-18 00:00:00,,True,A+,100.0,1.0,0.0,False,Small,False,2023-01-13 09:01:00
704,1000000142,Cosentino Minneapolis,14105 13th Ave N,,Minneapolis,MN,55441.0,USA,7635468456.0,,http://www.silestoneusa.com/showroom/kitchens/,85328-000,,,False,A+,99.51,1.0,0.0,False,Micro-small,False,2020-02-01 04:31:00
704,1000000143,Lake Country Lawn & Landscape LLC,4475 Forest Lake Lndg,,Mound,MN,55364.0,USA,9523808953.0,lakecountrylawn@gmail.com,http://lakecountrylawnandlandscape.com,00155-000,2007-01-01 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000144,Kevin Festler Land Surveying,16096 173rd St,,Little Falls,MN,56345.0,USA,3206324396.0,festlerls@gmail.com,http://festlerlandsurveying.com/,60845-000,1996-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000145,3-D Lawn Care LLC,35628 710th St,,Round Lake,MN,56167.0,USA,5073606084.0,,,50388-000,2014-11-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000000146,Jlf Homes,5145 Industrial St # 1,,Maple Plain,MN,55359.0,USA,7634790795.0,,,10035-000,2005-05-03 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000147,"Aspen Garage Doors, LLC",1409 Pennsylvania Ave N,,Golden Valley,MN,55427.0,USA,6129000054.0,info@aspengarage.com,http://www.AspenGarage.com,85361-000,2015-11-19 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2022-10-18 08:16:00
704,1000000148,"Absolute Lawn Care, Inc.",14618 Whitebirch Ln,,Crosslake,MN,56442.0,USA,2188203444.0,chase@crosslake.net,,00157-000,2013-05-24 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000149,Zumbro House Inc,525 Commons Dr,,Woodbury,MN,55125.0,USA,6512641000.0,,http://www.zumbrohouse.com,61018-000,2001-01-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-01-11 09:00:00
704,1000000150,American Independent Remodelers LLC,13055 Riverdale Dr NW Ste 500,,Minneapolis,MN,55448.0,USA,7637530732.0,americanindependentremodelers@comcast.net,http://americanindependentremodelers.com/,10177-000,2009-07-29 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000151,Brustuen Construction Llc,280 180th Ave NW,,Holloway,MN,56249.0,USA,3202970736.0,,,30760-000,2007-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-30 08:34:00
704,1000000152,Brian Fox Construction,14324 191st Ave Nw,,Elk River,MN,55330.0,USA,7634414739.0,,,10035-000,2010-08-30 00:00:00,,False,A-,92.0,2.0,0.0,False,Micro-small,False,2022-08-17 08:56:00
704,1000000154,Aspen Dental,2860 W Division St Ste 102,,Saint Cloud,MN,56301.0,USA,3203161089.0,BBBComplaints@aspendental.com,https://www.aspendental.com,60289-000,,,False,A-,91.0,1.0,0.0,False,Micro-small,False,2022-10-26 08:42:00
704,1000000155,National Institute for Social Media,5500 Nicollet Avenue,P.O. Box 19620,Minneapolis,MN,55419.0,USA,7632006476.0,support@nismonline.org,https://nismonline.org/,85364-100,2011-07-25 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-13 09:03:00
704,1000000156,Knudsen Landscaping,1276 County Rd 8,,Holyoke,MN,55749.0,USA,2183913088.0,Bob@Knudsenlandscapingandexcavating.com,http://www.knudsenlandscapingandexcavating.com/,10050-000,2009-05-08 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000157,"Integrity Home Exteriors Plus, LLC",9177 Jefferson St NE,,Minneapolis,MN,55434.0,USA,7632800839.0,irvengloft@yahoo.com,,10035-000,2016-03-05 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000159,Landmark Landscape Designs Inc,19455 Elkridge Trl,,Farmington,MN,55024.0,USA,6514606098.0,mark@landmarklandscapedesigns.com,http://www.landmarklandscapedesigns.com/,00155-000,2009-12-16 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-03-16 03:59:00
704,1000000160,Eye of the Tiger Defense LLC,PO Box 617,,Greenwood,MN,55331.0,USA,9522394242.0,taylor@eyeofthetigerdefense.com,http://www.eyeofthetigerdefense.com/,60791-000,2015-08-14 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000161,Illume ,10501 Elm Creek Blvd N,,Maple Grove,MN,55369.0,USA,9528859675.0,customerservice@illumecandles.com,https://www.illumecandles.com/,50128-000,2010-11-05 00:00:00,,False,A+,97.0,1.0,0.0,False,Micro-small,False,2021-11-23 06:33:00
704,1000000162,Winter Wilson Siding Inc,819 Woodbridge Cir,,Dilworth,MN,56529.0,USA,7013718146.0,,,10126-000,2006-06-09 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-08-30 08:18:00
704,1000000163,A & J Roofing,3916 2nd St E,,West Fargo,ND,58078.0,USA,7018668266.0,,,10126-000,2016-04-13 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-08-16 08:20:00
704,1000000164,Precision Home Construction,2761 180th St E,,Prior Lake,MN,55372.0,USA,6123693610.0,,http://www.precisionhomeconstruction.com/,10126-000,1993-01-08 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-12-25 08:50:00
704,1000000165,Mixson Siding & Windows,136 E Belle Vue Rd,,Fairmont,MN,56031.0,USA,5072361072.0,cmixson@frontier.net,,10126-000,2008-02-05 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000166,New Creations Construction,PO Box 10592,,Fargo,ND,58106.0,USA,7012812531.0,,,10126-000,1995-11-29 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000167,"Olson & Sons Construction, INC",5231 Parker Ave,,White Bear Lake,MN,55110.0,USA,6512336896.0,olson.roofing@gmail.com,,10126-000,2009-04-21 00:00:00,2020-11-19 00:00:00,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-02-26 09:35:00
704,1000000169,"Luv Me Again Animal Rescue, Inc",PO Box 20382,,Minneapolis,MN,55420.0,USA,7636457590.0,info@luvmeagain.org,,00110-000,2012-07-24 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-18 19:44:00
704,1000000170,Officenters Minnetonka,5775 Wayzata Blvd Ste 700,,Minneapolis,MN,55416.0,USA,9529433900.0,sales@officenters.com,http://officenters.com/,60624-000,1985-06-26 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000171,Parlor7 LLC,1597 Highway 7,,Hopkins,MN,55305.0,USA,9529333594.0,info@parlorseven.com,,60420-000,2015-09-28 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000172,Perfect Surface Tile,11221 7th St NE,,Minneapolis,MN,55434.0,USA,6122455779.0,,,85366-000,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-11-13 03:59:00
704,1000000173,"B & D Utilities, Inc",18245 568th ave,,Mankato,MN,56001.0,USA,5072784066.0,,Twitter › iamcardib,10050-000,,2017-09-20 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2020-09-21 04:02:00
704,1000000174,"Tix Construction, Inc.",1735 60th St E,,Inver Grove Heights,MN,55077.0,USA,6512465756.0,JTIX@TIXCONSTRUCTION.COM,http://www.TixConstruction.com,10126-000,2008-02-01 00:00:00,,True,A+,100.0,1.0,0.0,False,Micro-small,False,2022-07-26 08:43:00
704,1000000175,Mill City Builders LLP,2624 E 22nd ST,,Minneapolis,MN,55406.0,USA,6123599505.0,info@millcitybuilders.com,http://www.millcitybuilders.com/,10177-000,1996-07-24 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000176,Lakeland Electric Inc.,1312 Mckay Dr NE,,Ham Lake,MN,55304.0,USA,7632454346.0,,,10049-000,2014-05-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000177,Mimm&#39;s Painting Service LLC,3887 Newtown Ct,,Eagan,MN,55123.0,USA,6212075659.0,,https://www.facebook.com/Mimms-Painting-Service-267067629976380/,10095-000,2009-06-19 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000000178,Minn Dak Insulation Inc,1005 Pacific Ave,,Benson,MN,56215.0,USA,3208434868.0,,https://www.facebook.com/MinndakInsulation/timeline,10112-000,1986-05-23 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000179,Liston General Contracting,38002 State Highway 6,,Deer River,MN,56636.0,USA,2182468648.0,,,10035-000,1998-02-20 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000180,Retirement Asset Management Group,3800 American Blvd. W. #1500,,Bloomington,MN,55431.0,USA,9529215855.0,stoltman@theramg.com,http://theramg.com/,20063-000,2016-04-13 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000181,Lonesome Creek LLC,4129 N Stony Dr NW,,Hackensack,MN,56452.0,USA,2186755026.0,,,10035-000,2003-03-06 00:00:00,,False,NR,0.0,9.0,0.0,False,Micro-small,False,2022-10-04 08:07:00
704,1000000182,"Norvanta, LLC",705 18th Ave N,,Moorhead,MN,56560.0,USA,2184777368.0,,,60733-000,,2017-09-20 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2020-09-21 04:02:00
704,1000000185,Fresh Thyme Farmers Market,2100 W 80 1/2 St,,Bloomington,MN,55431.0,USA,7633213555.0,gbeckers@freshthyme.com,http://www.freshthyme.com,50322-000,2014-02-19 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000186,Parrott Contracting,30090 State Highway 93,,Henderson,MN,56044.0,USA,5072489697.0,,,10035-000,1994-04-29 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000188,H&S Door Systems,305 Giles Pl,,Albert Lea,MN,56007.0,USA,5076763100.0,jsevertson29@gmail.com,https://www.hsdoorsystems.com/,85360-000,2015-07-17 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000189,Blast Pro Contracting Inc,1016 17th St Ne,,Mandan,ND,58554.0,USA,7016631112.0,,,10035-000,2006-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-05-11 13:48:00
704,1000000190,"Lemme Construction, LLC",21987 169th St NW,,Big Lake,MN,55309.0,USA,7632331441.0,mlemme8879@gmail.com,,10035-000,2009-07-09 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000192,Red River Home Care,PO Box 6528,,Fargo,ND,58109.0,USA,7013535777.0,,,60441-100,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-07-30 08:29:00
704,1000000193,Bridge Credit Repair,2908 Humboldt Ave S Ste 1,,Minneapolis,MN,55408.0,USA,8007500167.0,info@bridgecr.com,http://bridgecr.com/,90027-000,,,False,F,37.13,1.0,0.0,False,Micro-small,False,2022-06-18 08:22:00
704,1000000194,"Jespersen Excavating, Inc.",7911 County Road 15 W,,Minot,ND,58703.0,USA,7018336063.0,,,10035-000,2004-03-31 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-08-11 08:30:00
704,1000000195,Deck Builders Inc,3120 25th St S Ste 102,,Fargo,ND,58103.0,USA,7017295590.0,deckbuildersinc@msn.com,http://deckbuildersinc.net,10099-600,2000-04-12 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000196,Kuck Construction,13917 56th St SE,,Sheldon,ND,58068.0,USA,7017998915.0,jkuck1@yahoo.com,,10035-000,2007-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000197,Builders Association of Minnesota,525 Park Streeet #150,,Saint Paul,MN,55103.0,USA,6516467959.0,remi@bamn.org,http://www.bamn.org,60071-000,1974-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000198,"Americlean Minneapolis, LLC",976 Robert Str #204,,Mendota Hts,MN,55118.0,USA,6125457576.0,cs@americleanminneapolis.com,http://americleanminneapolis.com/,66002-000,2015-10-19 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-22 09:08:00
704,1000000199,"TheLearningSmith, Inc",4999 384th Trl,,North Branch,MN,55056.0,USA,6512521676.0,dustin@thelearningsmith.com,http://www.thelearningsmith.com/,60538-000,2009-11-23 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000200,Rita's Ice & Custard ,10700 France Ave #104,,Bloomington,MN,55437.0,USA,6512075727.0,,,50544-000,2016-03-03 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00
704,1000000201,Rookie Work,1148 128th Ave. NE,,Minneapolis,MN,55434.0,USA,2184103214.0,,,60981-000,2016-04-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00
704,1000000202,Majestic Exteriors LLC,15359 Iodine St NW,,Anoka,MN,55303.0,USA,7634276004.0,,,10126-000,2015-06-12 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-29 09:07:00
704,1000000203,Lifestyle Lift,3440 Oleary Ln,,Saint Paul,MN,55123.0,USA,8773337354.0,,,60684-000,,2019-10-16 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-10-17 07:54:00
704,1000000204,Atlas Insurance Brokers - James Lunneborg,2420 E 117th Street Suite I00,,Burnsville,MN,55337.0,USA,9528818866.0,jim@jimlunneborg.com,https://www.aibme.com/locations/mn/burnsville/james-d-lunneborg-agency-inc/,20080-000,2016-04-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000205,Harper Exteriors LLC,8108 Aldrich Ave S,,Minneapolis,MN,55420.0,USA,6122703619.0,,,10126-000,2012-03-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-01 08:12:00
704,1000000206,"Price Law Firm, LLC","1960 Cliff Lake Road, Suite 129 267",,Eagan,MN,55122.0,USA,6512309888.0,kim@kpricelaw.com,http://www.kpricelaw.com,60075-000,2009-12-28 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000207,Jerry&#39;s Optical,830 Washington Ave,,Detroit Lakes,MN,56501.0,USA,3202525777.0,wlutz@midwestvisioncenters.com,,60629-000,2000-12-20 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000208,The Whimsy Factory,445 Bear Ave S,,Saint Paul,MN,55127.0,USA,6125841073.0,heather@thewhimsyfactory.com,http://www.thewhimsyfactory.com,50479-000,2014-09-05 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-17 08:05:00
704,1000000209,Xin Wong,4749 Nicollet Ave,,Minneapolis,MN,55419.0,USA,6128224888.0,,http://www.xinwongminneapolis.com/,50544-000,2014-01-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-17 08:05:00
704,1000000211,Diamond Built LLC,2823 29th St SW,,Pine River,MN,56474.0,USA,2188397033.0,diamondbuilt@yahoo.com,,10035-000,2015-05-03 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000212,Scott Schultz - Remax Results,15451 Founders Ln,,Apple Valley,MN,55124.0,USA,9522217419.0,scott.schultz@results.net,,60729-000,2011-04-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-16 09:13:00
704,1000000214,Lakewinds Food Co-op ,6321 Bury Dr Suite 21,,Eden Prairie,MN,55346.0,USA,9522398497.0,,,80320-000,2014-05-07 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00
704,1000000215,"Wild Women Too, Inc.",2020A Ford Pkwy,,Saint Paul,MN,55116.0,USA,6516909525.0,wbustp@msn.com,http://saintpaul.wbu.com/,50786-000,1997-08-19 00:00:00,,False,A+,100.0,9.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000216,Dougherty Financial Group LLC,"90 south seventh street, Suite 4300",,Minneapolis,MN,55402.0,USA,6123764033.0,,http://www.doughertywealth.com/,20012-000,1998-05-13 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-10-21 03:59:00
704,1000000217,DJC Construction LLC,130 Westside Ln,,Fountain,MN,55935.0,USA,5072723624.0,duane.gilbertson.mn@gmail.com,https://www.facebook.com/DJC-Construction-Llc-765617193472049/timeline,10035-000,2014-03-21 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:28:00
704,1000000218,Savant Editing and Coaching,6244 Irving Ave S,,Edina,MN,55423.0,USA,6128124310.0,nakitasavant@gmail.com,,85260-000,2016-01-30 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000219,GreBar Enterprises LCC,2046 129th Court NE,,Blaine,MN,55449.0,USA,6124197398.0,grebar368@msn.com,,60732-000,2016-04-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000220,King Milan Barber Shop,511 University Ave. West,,St. Paul,MN,55103.0,USA,2199809055.0,,https://www.facebook.com/search/top/?q=king%20milan%20barber%20shop,60125-000,2016-04-19 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-03-21 03:53:00
704,1000000221,"Greenwood Nursery, Inc",611 S 4th St,,Tracy,MN,56175.0,USA,5076293485.0,,https://greenwoodnurserymn.com/,50460-000,2005-12-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-27 09:00:00
704,1000000222,Twig The Fairy Store,2601 Fremont Ave S Apt 103,,Minneapolis,MN,55408.0,USA,,fans@twigthefairy.com,http://twigthefairy.myshopify.com/,10148-100,2014-07-08 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000223,All Towing & Recovery,3854 Lexington Ave ,,Shoreview,MN,55126.0,USA,6517171977.0,,http://www.alltowingandrecovery.com/,60891-000,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-02-22 09:34:00
704,1000000224,Salo Iot Solutions,322 Warwick St,,Saint Paul,MN,55105.0,USA,6516989110.0,,,60235-000,2016-04-19 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-21 08:39:00
704,1000000225,Absolute Outdoor Services LLC,350 93rd Ave NE,,Blaine,MN,55434.0,USA,7635608907.0,,,00219-000,2012-04-06 00:00:00,2020-02-11 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2020-02-13 04:52:00
704,1000000226,Gomez Concrete & Paving Stones,606 Copeland Avenue,,Manvel,ND,58256.0,USA,2182309135.0,concretejt@yahoo.com,,10032-000,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-05-05 04:26:00
704,1000000227,Allied Art Works LLC,11009 Glen Wilding Ln,,Bloomington,MN,55431.0,USA,6122074044.0,jimk@alliedartworks.com,http://www.alliedartworks.com/home.html,60712-000,2001-04-05 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00
704,1000000228,Allied Bfi,2795 117th St E,,Inver Grove Heights,MN,55077.0,USA,6514378101.0,,,80269-000,1992-01-01 00:00:00,,False,A+,100.0,20.0,0.0,False,Micro-small,False,2021-10-16 04:13:00
