,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
135856,135856,704,96271287,North Dakota Ritecare Speech,1405 3rd St N,,Fargo,ND,58102,USA,7012340776,,,60971-000,Health & Medical - General,1991-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2021-10-31 03:59:00,Search
135857,135857,704,96271288,North Dakota Natural Beef,1502 1st Ave N # 2,,Fargo,ND,58102,USA,7013567720,,,50421-000,Meat - Retail,2010-08-30 00:00:00,2019-01-01 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2022-01-07 14:12:00,Search
135858,135858,704,96271293,North University Barber Service,509 21st Ave S,,Fargo,ND,58103,USA,7012320395,,,60125-000,Barbers,1984-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2023-01-21 08:55:00,Search
135859,135859,704,96271295,North Plaza Barbers,1127 19th Ave N,,Fargo,ND,58102,USA,7012322922,,,60125-000,Barbers,1999-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-05-16 08:04:00,Search
135860,135860,704,96271297,Northstar Coffee,724 University Dr N,,Fargo,ND,58102,USA,7012321396,,,50544-000,Restaurants,2007-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-02-20 09:00:00,Search
135861,135861,704,96271304,NYPD New York Pizza Delivery,1201 1st Ave N,,Fargo,ND,58102,USA,7013654444,,,50544-000,Restaurants,2010-08-30 00:00:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,2022-03-06 09:22:00,Search
135862,135862,704,96271305,O B Sports Zone,22 Broadway N,,Fargo,ND,58102,USA,7018939292,,,50544-000,Restaurants,2005-01-01 00:00:00,,False,NR,0.0,80.0,,False,Micro-small,False,2022-05-15 08:12:00,Search
135863,135863,704,96271307,Nichelson Oil Company,1902 7th Ave N,,Fargo,ND,58102,USA,7012329215,,,60103-000,Auto Repair & Service,1984-01-01 00:00:00,,False,NR,0.0,7.0,,False,Micro-small,False,2022-05-17 08:15:00,Search
135864,135864,704,96271308,Norcon Logistics,4001 32nd St N,,Fargo,ND,58102,USA,7014787792,,,70637-000,Trucking - Heavy Hauling,2010-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-05-16 08:04:00,Search
135865,135865,704,96271309,Twist,220 Broadway N,,Fargo,ND,58102,USA,7015260149,,,50544-000,Restaurants,2004-01-01 00:00:00,,False,NR,0.0,26.0,0.0,False,Micro-small,False,2022-06-17 08:35:00,Search
135866,135866,704,96271310,Music Emporium,305 Roberts St N,,Fargo,ND,58102,USA,7012350789,,,50447-000,Musical Instruments - Dealers,1984-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-08 12:26:00,Search
135867,135867,704,96271312,Neshiem Electric Inc,46 23rd St N,,Fargo,ND,58102,USA,7012324411,,,50236-000,Electric Equipment & Supplies - Retail,1988-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-05-17 08:15:00,Search
135868,135868,704,96271316,Mid-State Distributing Company,1412 44th St N,,Fargo,ND,58102,USA,7012813855,,,50651-000,Television & Radio - Dealers,1995-01-01 00:00:00,,False,NR,0.0,7.0,,False,Micro-small,False,2022-05-23 08:18:00,Search
135869,135869,704,96271317,Midwest Radiation Physicists,3601 Evergreen Rd N,,Fargo,ND,58102,USA,7012930655,,,60665-000,Physicians & Surgeons - Medical-M.D.,2008-01-01 00:00:00,,False,A+,100.0,6.0,0.0,False,Micro-small,False,2022-02-20 09:00:00,Search
135870,135870,704,96271319,Medical Radiation Service,1118 Broadway N,,Fargo,ND,58102,USA,7012416025,,,60665-000,Physicians & Surgeons - Medical-M.D.,,,False,NR,0.0,1.0,,False,Micro-small,False,2022-05-23 08:18:00,Search
135871,135871,704,96271320,Metro Interpreter Resource Center,303 Roberts St N Uppr,,Fargo,ND,58102,USA,,,,60901-000,Translators & Interpreters,2010-08-30 00:00:00,2021-09-02 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-09-05 04:01:00,Search
135872,135872,704,96271323,LKA Engineers,302 University Dr N,,Fargo,ND,58102,USA,7012328391,,,60334-000,Engineers - Professional,1984-01-01 00:00:00,,False,NR,0.0,6.0,,False,Micro-small,False,2022-05-31 08:09:00,Search
135873,135873,704,96271325,Madsen Specialties,736 40th St N,,Fargo,ND,58102,USA,7012820175,,,10121-000,Road Building Contractors,2007-01-01 00:00:00,2022-02-28 00:00:00,False,NR,0.0,9.0,,False,Micro-small,False,2022-06-08 08:46:00,Search
135874,135874,704,96271328,Pazzy's Auto Body,3321 32nd Ave N,,Fargo,ND,58102,USA,7012930819,,,50039-000,Auto Dealers - New Cars,2006-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-05-11 08:37:00,Search
135875,135875,704,96271330,Penske Truck Leasing Company,1002 25th St S,,Fargo,ND,58103,USA,7013737006,,,60909-000,Truck Rent & Lease,,,False,C+,77.0,5.0,,False,Micro-small,False,2022-12-15 09:21:00,Search
135876,135876,704,96271331,Parking Service,502 Np Ave N Ste A,,Fargo,ND,58102,USA,7012351618,,,60640-000,Parking Facilities,1984-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2022-05-15 08:13:00,Search
135877,135877,704,96271334,Olander Contracting Co,2718 35th Ave S,,Fargo,ND,58104,USA,7012326716,,,10035-000,Contractors - General,1992-01-01 00:00:00,,False,NR,0.0,30.0,,False,Small,False,2022-06-15 09:01:00,Search
135878,135878,704,96271335,One Call Locators,1617 1st Ave N Ste A,,Fargo,ND,58102,USA,7012370559,,,70647-000,Water Companies - Utility,2001-01-01 00:00:00,,False,NR,0.0,5.0,,False,Micro-small,False,2022-05-15 08:12:00,Search
135879,135879,704,96271336,One Tree Marketing,69 16th Ave N,,Fargo,ND,58102,USA,7012979014,,,60010-000,Advertising Agencies & Counselors,2010-08-30 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2021-10-31 03:59:00,Search
135880,135880,704,96271338,Oven Door Catering Service,1338 3rd Ave N,,Fargo,ND,58102,USA,7012323207,,,50138-000,Caterers,1984-01-01 00:00:00,,False,NR,0.0,8.0,,False,Micro-small,False,2022-05-15 08:12:00,Search
135881,135881,704,96271342,Piece Of Cake-moxie Java,111 Broadway N,,Fargo,ND,58102,USA,7012970170,,,50052-000,Bakers - Retail,2000-01-01 00:00:00,,False,NR,0.0,5.0,,False,Micro-small,False,2022-05-11 08:36:00,Search
135882,135882,704,96271343,Piercing Academy,1502 Broadway N,,Fargo,ND,58102,USA,7012390001,,,60316-000,Ear & Body Piercing,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-31 03:59:00,Search
135883,135883,704,96271347,Power House Industries,408 Roberts St N,,Fargo,ND,58102,USA,7012350236,,,30437-000,Optical Imaging Equipment & Systems,2010-08-30 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2021-10-31 03:59:00,Search
135884,135884,704,96271349,Prairie Online,207 5th St N,,Fargo,ND,58102,USA,7012397676,,,60280-000,Data Processing Service,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-31 03:59:00,Search
135885,135885,704,96271350,Prairie Lakes Distributing,1224 41st St N,,Fargo,ND,58102,USA,7014922930,,,50333-000,Hardware - Retail,2003-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-05-11 08:37:00,Search
135886,135886,704,96271352,Prairie Graphics,4204 3rd Ave N,,Fargo,ND,58102,USA,7014922778,,,60262-000,Copy & Duplicating Service,2008-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-31 03:59:00,Search
135887,135887,704,96271353,Protech Contracting Service Inc,2202 3rd Ave N,,Fargo,ND,58102,USA,7012938766,,,30111-000,Coatings - Protective,1999-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-07-21 08:46:00,Search
135888,135888,704,96271354,Provident Partners Llc,3837 20th St N,,Fargo,ND,58102,USA,7012939822,,,20061-000,Real Estate Developers,1999-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-05-09 08:19:00,Search
135889,135889,704,96271355,Psychiatry Networks,300 Np Ave N STE 101,,Fargo,ND,58102,USA,7014786700,,,60971-000,Health & Medical - General,2008-01-01 00:00:00,,False,NR,0.0,6.0,,False,Micro-small,False,2022-05-09 08:18:00,Search
135890,135890,704,96271363,Universal Carpet Service Inc,2402 7th Ave N,,Fargo,ND,58102,USA,7012324834,,,10022-000,Carpet Layers,1995-01-01 00:00:00,,False,A+,100.0,6.0,0.0,False,Micro-small,False,2022-10-12 08:42:00,Search
135891,135891,704,96271365,TVAI,109 1/2 Broadway N STE 200,,Fargo,ND,58102,USA,7012358575,,,60928-000,Video Production Services,,2016-01-15 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-01-21 03:58:00,Search
135892,135892,704,96271366,Twelfth Avenue North Used Furniture,4109 12th Ave N,,Fargo,ND,58102,USA,7012820130,,,50626-000,Surplus & Salvage Merchandise,2010-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135893,135893,704,96271369,Specialty Development,1530 47th St N,,Fargo,ND,58102,USA,7012822622,,,70644-000,Warehouses - Merchandise,2002-01-01 00:00:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,2018-12-19 05:03:00,Search
135894,135894,704,96271370,Specialty Fabricating,4230 7th Ave N,,Fargo,ND,58102,USA,7012989799,,,10145-000,Steel Erectors,2010-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135895,135895,704,96271373,Sky Supplements,1106 38th St N,,Fargo,ND,58102,USA,7012986464,,,50322-000,Grocers - Retail,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-31 03:59:00,Search
135896,135896,704,96271378,Triebwasser Appraisal Service,4704 37th Ave N,,Reiles Acres,ND,58102,USA,7015320400,,,60045-000,Appraisers,2010-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:08:00,Search
135897,135897,704,96271381,Red Roof Storage,502 1st St N,,Fargo,ND,58102,USA,7012326892,,,70610-000,Storage Units - Household & Commercial,2010-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-16 08:52:00,Search
135898,135898,704,96271384,Red River Service,3916 3rd Ave N,,Fargo,ND,58102,USA,7012816040,,,00155-000,Landscape Contractors,1996-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-05-09 08:19:00,Search
135899,135899,704,96271387,Reilly Appraisal Consultants,118 Broadway N Ste 404,,Fargo,ND,58102,USA,7013738195,,,60729-000,Real Estate,2007-01-01 00:00:00,2022-07-26 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-27 09:07:00,Search
135900,135900,704,96271388,Quality Engine & Machine,318 24th St N,,Fargo,ND,58102,USA,7012323918,,,60103-000,Auto Repair & Service,1987-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-05-09 08:18:00,Search
135901,135901,704,96271390,Romantix,417 Np Ave N,,Fargo,ND,58102,USA,7012352640,,,50310-000,Gift Shops,2006-01-01 00:00:00,2022-07-27 00:00:00,False,NR,0.0,7.0,0.0,False,Micro-small,False,2022-07-28 08:42:00,Search
135902,135902,704,96271391,Rocor International Inc,1325 41st St N,,Fargo,ND,58102,USA,7012829698,,,70637-000,Trucking - Heavy Hauling,2010-08-30 00:00:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,2022-02-25 09:45:00,Search
135903,135903,704,96271392,Rle Graphics,15 Broadway N Ste 205,,Fargo,ND,58102,USA,7012930627,,,60413-000,Graphic Designers,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-03-16 08:52:00,Search
135904,135904,704,96271394,Roadway Services Inc,4101 32nd St N,,Fargo,ND,58102,USA,7012931555,,,10121-000,Road Building Contractors,2001-01-01 00:00:00,,False,A+,100.0,15.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135905,135905,704,96271395,Roberts Street Chapel,624 4th Ave N,,Fargo,ND,58102,USA,7012802357,,,60060-000,"Art Galleries, Dealers & Consultants",2002-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2021-06-24 04:06:00,Search
135906,135906,704,96271398,Select Construction,508 14th St N,,Moorhead,MN,56560,USA,7012126227,,,10126-000,Roofing Contractors,,2018-10-18 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2020-11-18 04:55:00,Search
135907,135907,704,96271401,Antiques On Broadway,100 S High St,Vintage Software Llc,Jackson,MO,63755,USA,7014519111,,,50626-000,Surplus & Salvage Merchandise,2002-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2021-06-25 04:15:00,Search
135908,135908,704,96271403,Arcanum Group,3408 Birdie St N,,Fargo,ND,58102,USA,7012800237,,,60533-000,Management Consultants,,2019-07-16 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-07-18 04:24:00,Search
135909,135909,704,96271404,All-terrain Fish Houses,4693 13th Ave N,,Fargo,ND,58102,USA,7013674342,,,80680-000,Sporting Goods - Wholesale & Manufacturers,,,False,NR,0.0,1.0,,False,Micro-small,False,2022-09-28 10:19:00,Search
135910,135910,704,96271405,Brenda's Shack,313 20th Ave N,,Fargo,ND,58102,USA,7012970505,,,50544-000,Restaurants,2003-04-25 00:00:00,2021-07-14 00:00:00,False,NR,0.0,20.0,0.0,False,Small,False,2021-07-16 04:18:00,Search
135911,135911,704,96271406,Boutique Retreat,1905 7th St N,,Fargo,ND,58102,USA,7012399444,,,50740-000,Womens Apparel - Retail,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-03-02 10:31:00,Search
135912,135912,704,96271408,Body Wisdom For Women,2010 Elm St N,,Fargo,ND,58102,USA,7017301991,,,60542-000,Massage Therapeutic,2003-10-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:26:00,Search
135913,135913,704,96271409,Barbara's First & Deli,2856 Elm St N,,Fargo,ND,58102,USA,7013640241,,,50544-000,Restaurants,2004-01-01 00:00:00,,False,NR,0.0,10.0,,False,Small,False,2022-03-02 10:31:00,Search
135914,135914,704,96271423,109 Consign,4614 Amber Valley Pkwy S,,Fargo,ND,58104,USA,,,,50626-000,Surplus & Salvage Merchandise,1987-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2021-06-12 06:07:00,Search
135915,135915,704,96271429,Dakota Hose & Equipment Co,733 21st St N,,Fargo,ND,58102,USA,7012356484,,,80398-000,Industrial Equipment & Supplies,1984-01-01 00:00:00,2021-08-16 00:00:00,False,NR,0.0,6.0,,False,Small,False,2023-01-19 08:51:00,Search
135916,135916,704,96271432,Creatives For Rent,61 16th Ave N,,Fargo,ND,58102,USA,7012414447,,,60729-000,Real Estate,,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-18 08:22:00,Search
135917,135917,704,96271433,Cassman Therapeutic Massage,118 Broadway N # 4,,Fargo,ND,58102,USA,7012801085,,,60543-000,Massage Therapists,,2019-07-01 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-08 12:26:00,Search
135918,135918,704,96271435,City Parcel Delivery,2706 10th St N,,Fargo,ND,58102,USA,7012358070,,,70640-000,Trucking,1990-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-09-13 08:17:00,Search
135919,135919,704,96271443,Fargo City Water Billing,200 3rd St N,,Fargo,ND,58102,USA,7012411324,,,70648-000,Water Supply Systems,2004-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-06-14 08:19:00,Search
135920,135920,704,96271447,Fargo Civic Auditorium,207 4th St N,,Fargo,ND,58102,USA,7012411480,,,60037-000,Amusement Parks & Places,2005-01-01 00:00:00,,False,NR,0.0,5.0,,False,Micro-small,False,2022-06-14 08:19:00,Search
135921,135921,704,96271449,Drayton Enterprise,1307 39th St N,,Fargo,ND,58102,USA,7012779947,,,50052-000,Bakers - Retail,2010-08-30 00:00:00,,False,NR,0.0,100.0,0.0,False,Medium,False,2022-07-08 12:27:00,Search
135922,135922,704,96271450,A-1 Sewer & Drain Service,51 6th Ave N,,Fargo,ND,58102,USA,7012986775,,,10114-000,Plumbing Drains & Sewer Cleaning,2005-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2023-01-26 08:50:00,Search
135923,135923,704,96271453,Brand Trucking Ltd,5617 19th Ave N,,Fargo,ND,58102,USA,7012824630,,,70637-000,Trucking - Heavy Hauling,1990-08-01 00:00:00,,False,A+,100.0,10.0,0.0,False,Small,False,2022-04-24 08:09:00,Search
135924,135924,704,96271454,Billiards On Broadway,208 Broadway N,,Fargo,ND,58102,USA,7012374510,,,80680-000,Sporting Goods - Wholesale & Manufacturers,2010-08-30 00:00:00,2021-07-12 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-07-14 04:27:00,Search
135925,135925,704,96271455,American Federal Investments,215 5th St N,,Fargo,ND,58102,USA,7012974878,,,20045-000,Investment Advisory Service,2007-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-06-22 11:34:00,Search
135926,135926,704,96271458,Graver Barbers,630 2nd Ave N,,Fargo,ND,58102,USA,7012321263,,,60125-000,Barbers,1984-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-03-06 09:22:00,Search
135927,135927,704,96271461,Closet Concepts,724 9th St N,,Fargo,ND,58102,USA,7012379569,,,50291-000,Furniture - Retail,1991-05-31 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-08-16 08:20:00,Search
135928,135928,704,96271462,Commercial Insulation & Supply,232 23rd St N,,Fargo,ND,58102,USA,7012325115,,,10112-000,Plastering Contractors,,2021-08-02 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2021-08-04 05:08:00,Search
135929,135929,704,96271463,Creative Edge Studio Of Hair,17 10th St N,,Fargo,ND,58102,USA,7012325874,,,60134-000,Beauty Salons,1988-01-01 00:00:00,2021-08-06 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2021-08-08 03:58:00,Search
135930,135930,704,96271465,Bird Lady,3109 11th Ave N,,Fargo,ND,58102,USA,7012328450,,,65114-000,Aviation Services,2006-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-08 12:25:00,Search
135931,135931,704,96271469,Sahr Oil Co Inc,1800 3rd St N,,Fargo,ND,58102,USA,7012324853,,,30479-000,Petroleum Products,1984-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-04-24 08:08:00,Search
135932,135932,704,96271473,Salon Why,118 Broadway N Ste 702,,Fargo,ND,58102,USA,7013569955,,,60134-000,Beauty Salons,2003-01-01 00:00:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,2022-02-16 10:06:00,Search
135933,135933,704,96271475,Riviera Heights Mobile Home,1001 Gibraltor Ave N,,Fargo,ND,58102,USA,7012931000,,,20061-000,Real Estate Developers,1997-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135934,135934,704,96271476,Rlm Transcription,3117 Edgewood Dr N,,Fargo,ND,58102,USA,7012351547,,,65749-100,Medical Transcription,2002-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-08 12:26:00,Search
135935,135935,704,96271478,Red's Installation,1402 12th Ave N,,Fargo,ND,58102,USA,2182338314,,,10022-000,Carpet Layers,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-03-30 09:06:00,Search
135936,135936,704,96271479,Red River Aero,1705 19th Ave N,,Fargo,ND,58102,USA,7012322403,,,60747-000,Rental Service Stores & Yards,2004-01-01 00:00:00,,False,NR,0.0,5.0,,False,Micro-small,False,2022-05-09 08:18:00,Search
135937,135937,704,96271486,R & R Petroleum,5115 County Road 81 N,,Fargo,ND,58102,USA,7012931707,,,30479-000,Petroleum Products,1984-01-01 00:00:00,,False,NR,0.0,10.0,,False,Small,False,2022-12-06 09:12:00,Search
135938,135938,704,96271489,Shaw Ja Construction Company,1801 23rd Ave N Rm 111,,Fargo,ND,58102,USA,7012320897,,,10050-000,Excavating Contractors,2010-01-01 00:00:00,2016-06-01 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-06-03 04:09:00,Search
135939,135939,704,96271490,Swanson Properties,914 8th Ave N,,Fargo,ND,58102,USA,7012350204,,,60042-000,Apartments,1984-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2021-11-25 04:05:00,Search
135940,135940,704,96271493,Teaberry,119 Broadway N,,Fargo,ND,58102,USA,7012355036,,,50322-000,Grocers - Retail,2008-01-01 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2021-12-06 04:10:00,Search
135941,135941,704,96271494,Tennefos Enterprises,1201 2nd Ave N,,Fargo,ND,58102,USA,7012356661,,,30370-000,Machinery - New,1988-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135942,135942,704,96271496,Sunmart Centennial Arena,1401 5th Ave N,,Fargo,ND,58102,USA,7012390430,,,60037-000,Amusement Parks & Places,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-11 04:05:00,Search
135943,135943,704,96271498,Stanley&#39;s Lawn Care,510 8th St S,,Fargo,ND,58103,USA,7012930389,,,00155-000,Landscape Contractors,1991-01-01 00:00:00,2018-11-06 00:00:00,False,NR,0.0,2.0,,False,Micro-small,False,2022-08-19 08:08:00,Search
135944,135944,704,96271499,Truck Body Shop,950 35th St N,,Fargo,ND,58102,USA,7014767076,,,60103-000,Auto Repair & Service,2000-01-01 00:00:00,,False,A+,100.0,7.0,0.0,False,Micro-small,False,2022-04-24 08:08:00,Search
135945,135945,704,96271500,Trogstad Engineering,1313 Np Ave N,,Fargo,ND,58102,USA,7012930711,,,60334-000,Engineers - Professional,2007-01-01 00:00:00,2022-07-27 00:00:00,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-07-28 08:42:00,Search
135946,135946,704,96271501,Tribecca Corp,1232 41st St N,,Fargo,ND,58102,USA,7014789922,,,50626-000,Surplus & Salvage Merchandise,2005-01-01 00:00:00,,False,A+,100.0,7.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135947,135947,704,96271502,United Industrial Coatings,308 1st Ave N,,Fargo,ND,58102,USA,7012373120,,,50476-000,Paint - Retail,1993-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135948,135948,704,96271503,Turf Masters Plus,510 40th St N,,Fargo,ND,58102,USA,7012818586,,,00155-000,Landscape Contractors,1995-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135949,135949,704,96271504,Van Enk Electric Inc,2901 Maple St N,,Fargo,ND,58102,USA,7012970047,,,10049-000,Electricians,1984-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135950,135950,704,96271512,Walton Chiropractic,120 Broadway N,,Fargo,ND,58102,USA,7012370770,,,60205-000,Chiropractors D.C.,1989-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2021-11-23 06:33:00,Search
135951,135951,704,96271513,Weir Holdings Inc,45 32nd Ave NE,,Fargo,ND,58102,USA,7012803122,,,20003-000,Banks,2001-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2021-11-16 03:59:00,Search
135952,135952,704,96271518,"At-Home Physical Therapy, P.C.",4622 40th Ave S STE B,,Fargo,ND,58104,USA,7017935729,,,60971-000,Health & Medical - General,2004-12-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-03-02 10:31:00,Search
135953,135953,704,96271523,Dave Mc Donald Window Cleaning,1184 Westport Beach Way Unit C,,West Fargo,ND,58078,USA,7012716787,,,60954-000,Window Cleaning,2010-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-06-03 09:03:00,Search
135954,135954,704,96271537,Woods Therapeutic Massage,4357 13th Ave S Ste 201,,Fargo,ND,58103,USA,7017932481,,,60543-000,Massage Therapists,2006-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-08 12:26:00,Search
135955,135955,704,96271549,Trautman Properties,301 27th St S,,Fargo,ND,58103,USA,7012358813,,,60729-000,Real Estate,2010-08-30 00:00:00,2019-01-01 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2022-01-07 14:12:00,Search
135956,135956,704,96271557,Team Makers Gaming & Bowler,2630 University Dr S,,Fargo,ND,58103,USA,7012718400,,,60188-000,Casinos,2010-08-30 00:00:00,,False,A+,100.0,20.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
135957,135957,704,96271566,R B Sewing Ctr,4325 13th Ave S,,Fargo,ND,58103,USA,7012775884,,,30687-000,Textile Printing Equipment & Supplies,2010-08-30 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-05-09 08:18:00,Search
135958,135958,704,96271575,Red River Brokerage Inc,1325 23rd St S Ste A,,Fargo,ND,58103,USA,7014785050,,,20019-100,Insurance Agency,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:25:00,Search
135959,135959,704,96271586,Amber Crossing Apartments,5170 Amber Valley Pkwy S,,Fargo,ND,58104,USA,7013569999,,,60042-000,Apartments,2003-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-06-04 08:45:00,Search
135960,135960,704,96271592,A 1 Golf Cars Sales & Service,1402 1st Ave S,,Fargo,ND,58103,USA,7012326484,,,50440-000,Motorcycles - Dealers,,2016-05-18 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-05-20 04:18:00,Search
135961,135961,704,96271593,20 20 Vision Express,1300 Gateway Dr S Ste 3,,Fargo,ND,58103,USA,7012350280,,,50467-000,Optical Goods - Retail,2001-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2021-10-02 04:09:00,Search
135962,135962,704,96271601,Fastlane Car Wash & Coffee Express,4600 19th Ave S,,Fargo,ND,58103,USA,7013640765,,,60180-000,Car Wash & Polish,2004-01-01 00:00:00,,False,A+,100.0,50.0,,False,Micro-small,False,2021-09-10 04:01:00,Search
135963,135963,704,96271609,Catco Hydraulic Service,1320 45th St N,,Fargo,ND,58102,USA,7012350527,,,80389-000,Hydraulic Equipment Repair,2010-08-30 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2022-06-08 08:46:00,Search
135964,135964,704,96271619,Roy Mueller Construction,1530 5th Ave S,,Fargo,ND,58103,USA,7012357106,,,10126-000,Roofing Contractors,2004-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-08-12 08:32:00,Search
