,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
1693,704,96544216,Kottke Service Auto,28901 109th Ave N,,Hanover,MN,55341,USA,7634988774,,https://www.hanovermn.org/index.asp?SEC=392440A9-1BE1-488A-8406-F2ED6F0E2924&DE=0BB58D91-B11C-4A6D-8F21-45A0F83B1CC4&Type=B_DIR,60733-000,Real Estate Rental Service,,,False,A+,100.0,,,False,Micro-small,False,7/7/2020 4:07,Search
1694,704,96544680,Seop Solutions Llc,709 129th Ave NE,,Minneapolis,MN,55434,USA,7637553672,,https://portkeyseominneapolis.com/,60246-000,Computers - Sys Designers & Consult,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1695,704,96544443,Jeffrey O Fink,11915 27th Ave N,,Minneapolis,MN,55441,USA,7635579071,,https://www.michaelfinklaw.com/?utm_source=google-local&utm_medium=organic&utm_campaign=2498,60533-000,Management Consultants,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/17/2021 4:44,Search
1696,704,96544251,Kohler Real Estate CO Inc,14913 Williamsburg Curv,,Burnsville,MN,55306,USA,6127354966,,https://shelleykohler.kw.com/,60729-102,Real Estate Agents,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/29/2021 4:08,Search
1697,704,96544302,Just Pro Realty,229 N Meridian St,,Belle Plaine,MN,56011,USA,9528736530,,https://www.manta.com/c/mbnch7q/just-pro-realty,60729-102,Real Estate Agents,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/2/2022 10:31,Search
1698,704,96545197,Bent River Builders LLC,55301 201st Ln,,Mankato,MN,56001,USA,5073274143,,https://www.buildzoom.com/contractor/bent-river-builders-llc,85310-000,Contractor - Commercial,7/3/2008 0:00,9/10/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/4/2022 8:28,Search
1699,704,96543953,Mullins Group,2616 Lynn Ave,,Minneapolis,MN,55416,USA,9529227310,,https://mullinsgroupinc.com/,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/27/2021 4:08,Search
1700,704,96544541,Terry J Knop Insurance,7200 Hudson Blvd N,,Oakdale,MN,55128,USA,6513899979,,https://www.linkedin.com/in/terry-knop-28a39030,20080-000,Insurance Services,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,8/15/2021 4:22,Search
1701,704,96544387,Juliette Fiechtner At,West Acres Shopping Mall,,West Fargo,ND,58078,USA,7012824605,,https://www.fargomonthly.com/by-juliette/,60134-000,Beauty Salons,4/30/2014 0:00,7/9/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/19/2022 8:27,Search
1702,704,96544741,Gallery Ali,1156 138th Ave NW,,Andover,MN,55304,USA,7637543176,,http://www.facebook.com/BlueLoonBoutique,60060-000,"Art Galleries, Dealers & Consultants",,,False,A+,100.0,,,False,Micro-small,False,7/1/2020 4:26,Search
1703,704,96544085,T & D Anderson Lawn & Snow,1145 Parallel St,,Chaska,MN,55318,USA,9524481774,,https://landscape-services.cmac.ws/t-d-anderson-lawn-snow/76407/,00155-000,Landscape Contractors,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/20/2022 9:52,Search
1704,704,96544533,Triple R Land Development CO,11112 Rhode Island Ave S,,Minneapolis,MN,55438,USA,9529449342,,https://www.linkedin.com/in/wayne-olson-28666351,20080-000,Insurance Services,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/15/2021 4:25,Search
1705,704,96545037,Anchor Glass,4108 Valley Industrial Blvd N,,Shakopee,MN,55379,USA,9524455003,,https://anchorglass.com/,30269-000,Glassware - Wholesale & Manufacturers,2/27/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/10/2022 8:39,Search
1706,704,96545090,Bloomington Locksmiths,1450 W 94th St,,Bloomington,MN,55431,USA,9524676078,,http://www.locksmithbloomington.org/,60522-000,Locks & Locksmiths,4/30/2014 0:00,2/22/2017 0:00,False,NR,0.0,,0.0,False,Micro-small,False,2/24/2020 3:52,Search
1707,704,96545225,Beauclaire Construction,8711 County Road U,,Webster,WI,54893,USA,6514872757,,https://www.yellowpages.com/inver-grove-heights-mn/mip/beauclair-construction-cabinetry-inc-22528509,10035-000,Contractors - General,3/25/2008 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/4/2022 8:30,Search
1708,704,96544765,Interalle Inc,631 Harriet Ave,,Saint Paul,MN,55126,USA,6512988800,,https://www.yellowpages.com/saint-paul-mn/mip/interalle-inc-465838256,50173-000,Computers - Dealers,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/16/2021 4:00,Search
1709,704,96544588,Twin City Public Adjusting,3634 Hadley Ct,,Oakdale,MN,55128,USA,6513542501,,https://twincitypublicadjusting.com/,20080-000,Insurance Services,4/23/2010 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/16/2022 8:53,Search
1710,704,96545050,Anoka County Finance & Cs,5100 E River Rd,,Fridley,MN,55421,USA,7635020061,,https://www.yellowpages.com/fridley-mn/mip/anoka-county-finance-cs-462103404,20045-000,Investment Advisory Service,,,False,A+,100.0,,,False,Micro-small,False,1/21/2021 4:05,Search
1711,704,96544919,Motors By Gosh,20998 134th Ave N Ste 111,,Rogers,MN,55374,USA,7638983992,,http://www.facebook.com/MotorsByGosh/,60103-000,Auto Repair & Service,4/30/2014 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,7/31/2021 4:28,Search
1712,704,96544212,Kely Hair Braiding,2948 36th Ave S,,Minneapolis,MN,55406,USA,6127210990,,https://www.instagram.com/beautybykellymn/?hl=en,60134-000,Beauty Salons,,,False,A+,100.0,,,False,Micro-small,False,7/7/2020 4:07,Search
1713,704,96544676,Sauk Rapids Herald Newspaper,7 2nd Ave S,,Sauk Rapids,MN,56379,USA,3202511971,,https://www.saukrapidsherald.com/,30418-000,Newspapers,5/29/2015 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/9/2022 8:29,Search
1714,704,96544127,Fisher Car Care Ctr,501 31st Ave SW,,Minot,ND,58701,USA,7018382288,,https://www.manta.com/c/mtrytl6/fisher-car-care-center,60180-000,Car Wash & Polish,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/6/2022 9:10,Search
1715,704,96544391,High Point For Print Making,912 W Lake St,,Minneapolis,MN,55408,USA,6128711327,,https://www.highpointprintmaking.org/,30352-000,Lithographers,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/23/2021 6:33,Search
1716,704,96544040,R & D Used Construction Parts,PO Box 487,,Princeton,MN,55371,USA,7633893536,,https://www.princeton.edu/~ota/disk2/1987/8704/870412.PDF,10035-000,Contractors - General,,,False,A+,100.0,,,False,Micro-small,False,7/8/2020 4:45,Search
1717,704,96544713,Gti Distribution Service,6698 Shady Oak Rd,,Eden Prairie,MN,55344,USA,9522596100,,https://www.superpages.com/eden-prairie-mn/bpp/amp/gti-distribution-service-7382033,50173-000,Computers - Dealers,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/13/2021 4:08,Search
1718,704,96545109,Clear Corp,1522 Albany Ave,,Saint Paul,MN,55108,USA,6516038000,,https://www.yellowpages.com/saint-paul-mn/mip/clear-corp-3379521,30614-000,Signs,12/12/2007 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/2/2022 10:31,Search
1719,704,96544924,Namisemn,1700 Broadway Ave N Ste 104,,Rochester,MN,55906,USA,5072871692,,http://namisemn.org/,61006-000,Psychiatrists & Psychiatric Services,,,False,A+,100.0,,,False,Micro-small,False,6/27/2020 3:57,Search
1720,704,96545187,"Beilby Chiropractic and Wellness Clinic, LLC",1260 County Road E West #B,,Mounds View,MN,55112,USA,6517889489,,https://www.yellowpages.com/saint-paul-mn/mip/beilby-chiropractic-and-wellness-clinic-504479726,60205-000,Chiropractors D.C.,3/9/2011 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,5/23/2021 3:54,Search
1721,704,96544731,"Holmer, Jason",140 W 98th St Ste 103,,Bloomington,MN,55420,USA,9528889097,,https://www.usinsuranceagents.com/agents/bloomington-mn/farmers-jason-holmer/,20080-000,Insurance Services,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1722,704,96544481,Stallion Insurance Group Inc,1935 County Road B2 W Ste 430,,Roseville,MN,55113,USA,6517351284,,https://www.stallioninsgroup.com/,20080-000,Insurance Services,7/2/2008 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/2/2022 8:47,Search
1723,704,96544469,J R Supp,4685 49th Ave S Apt 301,,Fargo,ND,58104,USA,7018668133,,https://www.facebook.com/JLFargoMoorhead/,80010-000,Advertising Specialties,,,False,A+,100.0,1.0,,False,Micro-small,False,12/23/2022 9:05,Search
1724,704,96545149,Aegon USA Inc,408 Saint Peter St,,Saint Paul,MN,55102,USA,6512241566,,https://insurance-consultants.cmac.ws/aegon-usa-inc/10628/,20080-000,Insurance Services,4/30/2014 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,12/6/2020 3:57,Search
1725,704,96544726,INB Professional Cleaning,1285 Diversion Dr,,West Fargo,ND,58078,USA,7017938400,,https://www.manta.com/c/mw2n675/inb-professional-cleaning,60478-000,Janitor Service,,,False,A+,100.0,1.0,,False,Micro-small,False,10/28/2021 4:09,Search
1726,704,96544457,Klahrs Garage,29050 Gaylord Ave,,Cannon Falls,MN,55009,USA,5072633819,,http://www.salespider.com/b-302033446/klahrs-garage,60103-000,Auto Repair & Service,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/3/2022 9:50,Search
1727,704,96545227,Balageru Market,811 University Ave W,,Saint Paul,MN,55104,USA,6514311195,,https://www.manta.com/c/mtrj6xw/balageru-market,50322-000,Grocers - Retail,11/14/2012 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/7/2022 9:01,Search
1728,704,96544756,Hoefer,Donnelly Development,,Edina,MN,55435,USA,9525481430,,https://www.realtor.com/realestateagents/5845f5ec4057b8000194db48,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/15/2021 4:04,Search
1729,704,96544072,Request Realty,5508 Harriet Ave,,Minneapolis,MN,55419,USA,6128256482,,https://www.edinarealty.com/,60729-102,Real Estate Agents,4/30/2014 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,6/19/2020 3:47,Search
1730,704,96544405,K & R Graphics,733 Elm Ct,,Le Sueur,MN,56058,USA,5076653417,,https://krgraphicsus.com/,30352-000,Lithographers,5/8/2008 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/16/2022 8:20,Search
1731,704,96544125,Invacare Rentals,7564 Market Place Dr,,Eden Prairie,MN,55344,USA,9529425660,,https://www.dandb.com/businessdirectory/invacarerentals-edenprairie-mn-5134464.html,60747-000,Rental Service Stores & Yards,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/5/2021 4:01,Search
1732,704,96543997,Rono Repair & Mfg Inc,15511 Juniper St NW,,Andover,MN,55304,USA,7634139857,,https://www.superpages.com/andover-mn/bpp/rono-repair-mfg-inc-458283394,10035-200,Contractor - Remodel & Repair,,,False,A+,100.0,1.0,,False,Micro-small,False,3/24/2022 8:31,Search
1733,704,96544616,Stabo Construction Inc,11 Highview Estates Rd,,Bottineau,ND,58318,USA,7013614753,,https://www.manta.com/c/mhknq11/stabo-construction-inc,10035-000,Contractors - General,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/14/2021 4:08,Search
1734,704,96544441,Jbl Insurance,14243 Fountain Hills Ct NE,,Prior Lake,MN,55372,USA,9522240016,,https://www.yellowpages.com/prior-lake-mn/mip/jbl-insurance-468965241,20080-000,Insurance Services,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/25/2022 9:44,Search
1735,704,96544223,Laughing Waters Design Inc,1770 Stillwater St,,Saint Paul,MN,55110,USA,6514881176,,https://www.laughingwatersinc.com/,60065-000,Artists - Commercial,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/22/2021 4:01,Search
1736,704,96544213,Kings Court Creative Photography,3250 Longfellow Rd N,,Fargo,ND,58102,USA,7012380359,,https://kingscourtcreativephotography.pixieset.com/,60658-000,Photographers - Portrait,,,False,A+,100.0,1.0,,False,Micro-small,False,11/23/2021 6:33,Search
1737,704,96544140,Laundry Place,1475 University Ave W,,Saint Paul,MN,55155,USA,6519179274,,http://www.thelaundryplace.biz/,60496-000,Laundries,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,4/23/2021 3:55,Search
1738,704,96545281,Carleton College Investment,50 S 6th St Ste 1440,,Minneapolis,MN,55402,USA,6122303530,,https://www.carleton.edu/investment/,20045-000,Investment Advisory Service,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/15/2022 8:03,Search
1739,704,96543904,W W Klus Realty,5249 W 73rd St,,Minneapolis,MN,55439,USA,9529222560,,https://www.yellowpages.com/minneapolis-mn/mip/w-w-klus-realty-459458674,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/23/2021 6:33,Search
1740,704,96544615,St Paul Ski Club,1265 Sterling St S,,Maplewood,MN,55119,USA,6517391285,,http://www.stpaulskiclub.com/,20080-000,Insurance Services,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/17/2021 4:33,Search
1741,704,96544776,Kathleen&#39;s Therapeutic Massage,315 1/2 N Cedar Ave,,Owatonna,MN,55060,USA,5074550975,,https://www.manta.com/c/mbnk93y/kathleen-s-therapeutic-massage,60543-000,Massage Therapists,,9/3/2019 0:00,False,NR,0.0,1.0,,False,Micro-small,False,9/5/2022 8:07,Search
1742,704,96544861,Local 24 Locksmith,3213 Edward St NE,,Minneapolis,MN,55418,USA,6124129129,,https://www.reliablelocksmithmn.com/,60522-000,Locks & Locksmiths,,,False,NR,0.0,,,False,Micro-small,False,12/23/2020 12:20,Search
1743,704,96544429,Judd Commercial Properties,817 Vandalia St,,Saint Paul,MN,55114,USA,6516466845,,http://www.juddrealty.com/,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,7/3/2020 4:13,Search
1744,704,96545076,Booth Welding & Fabricating,520 18th St N,,New Ulm,MN,56073,USA,5072179646,,https://booth-innovation.com/,60950-000,Welding Equipment - Repair,3/23/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/20/2022 9:17,Search
1745,704,96544390,Kae Contracting,716 North Ave,,Hebron,ND,58638,USA,7015090144,,https://vymaps.com/US/Kae-Contracting-T840389000103987/,10035-000,Contractors - General,4/9/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/18/2021 3:53,Search
1746,704,96544388,Justin L Downs,14006 53rd Ave N,,Minneapolis,MN,55446,USA,7639512694,,https://cocofinder.com/person/downs-5fbb68775f19ff170c6e1c67,60172-100,Coaching - Business,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/21/2021 3:53,Search
1747,704,96545266,C H Industries Llc,18315 96th St SE,,Becker,MN,55308,USA,3202598008,,https://www.buzzfile.com/business/Ch-Industries-LLC-612-670-3888,80812-000,Industrial Manufacturers,10/31/2011 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/15/2022 8:04,Search
1748,704,96545246,Border Area Adjustment Inc,623 Main Ave E Ste 201,,West Fargo,ND,58078,USA,7012828053,,https://claimsresource.ambest.com/search/CompanyDisplay.aspx?dpid=5376&nid=5,20080-000,Insurance Services,7/14/2000 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,7/14/2021 4:26,Search
1749,704,96544830,Mark A Johnson Farm,1918 W Highway 30,,Ellendale,MN,56026,USA,5076843802,,https://www.yellowpages.com/ellendale-mn/mip/mark-a-johnson-farm-25652016,00128-000,Farms,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/12/2022 8:33,Search
1750,704,96545272,Biolife Plasma Center,351 10th Ave S,,Waite Park,MN,56387,USA,3202535900,,https://www.biolifeplasma.com/locations/Minnesota/Waite-Park,60971-000,Health & Medical - General,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/16/2022 8:03,Search
1751,704,96545013,Ari Property Management, 219 Ortman St SE,,Minneapolis,MN,55414,USA,6123782237,,https://www.showmelocal.com/profile.aspx?bid=1202181,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,12/4/2020 4:07,Search
1752,704,96544672,Rick Waterworth Construction,5005 66th St S,,Fargo,ND,58104,USA,7012823182,,https://www.buildzoom.com/contractor/rick-waterworth-construction-inc,10035-000,Contractors - General,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1753,704,96544959,615 Properties Llc,615 1st Ave NE Ste 500,,Minneapolis,MN,55413,USA,6123791058,,"https://www.buzzfile.com/business/615-Properties,-LLC-612-359-5852",60729-102,Real Estate Agents,8/10/2000 0:00,2/27/2020 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/26/2022 9:35,Search
1754,704,96545036,Architectural Lighting & Designs,10085 28th St S,,Moorhead,MN,56560,USA,7012615438,,https://www.yellowpages.com/moorhead-mn/mip/architectural-lighting-designs-25762970,30265-000,Glass Blowers,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/8/2022 8:24,Search
1755,704,96544675,Sancar Llc,641 Keller Pkwy,,Saint Paul,MN,55117,USA,6514905924,,https://www.facebook.com/JackandthePackMN/,60729-000,Real Estate,1/1/2008 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/9/2022 8:29,Search
1756,704,96544138,Steve Lanthier,8 Barker Dr,,Duluth,MN,55808,USA,2186264040,,https://www.facebook.com/steve.lanthier.9/,60172-100,Coaching - Business,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,8/8/2021 3:58,Search
1757,704,96543966,Lachance Mark Nmn,17626 Kettering Trl,,Lakeville,MN,55044,USA,9528915387,,https://www.yellowpages.com/lakeville-mn/mip/lachance-mark-nmn-481772334,60172-100,Coaching - Business,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/22/2021 4:01,Search
1758,704,96545106,"Davison, Judith L",393 Dunlap St N Ste 600,,Saint Paul,MN,55104,USA,6516450691,,https://www.wellness.com/dir/1971264/audiologist/mn/saint-paul/judith-l-davison-ccc,60971-000,Health & Medical - General,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/17/2022 8:36,Search
1759,704,96544488,Kochs Lawn & Landscaping,16301 125th Ave N,,Dayton,MN,55327,USA,7634254567,,https://www.allbiz.com/business/kochs-lawn-landscaping-763-425-4567,00155-000,Landscape Contractors,,,False,A+,100.0,,,False,Micro-small,False,9/4/2020 4:07,Search
1760,704,96543891,Joeys Repair,39588 230th St,,Arlington,MN,55307,USA,5079642085,,https://www.buzzfile.com/business/Joey!s-Repair-507-964-2085,60103-000,Auto Repair & Service,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/22/2022 9:34,Search
1761,704,96544421,Jt Interiors,9397 Tewsbury Gate,,Osseo,MN,55311,USA,7634164489,,https://www.showmelocal.com/profile.aspx?bid=1239500,60470-000,Interior Decorators & Designers,,,False,A+,100.0,,,False,Micro-small,False,7/3/2020 4:12,Search
1762,704,96545147,Capital City Realty Group,844 Grand Ave Ste 3,,Saint Paul,MN,55105,USA,6128217526,,https://www.dnb.com/business-directory/company-profiles.capital_city_realty_group.cf64bbbcb98466c96b1dfe519986a02b.html,60729-102,Real Estate Agents,6/20/2007 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/15/2022 8:04,Search
1763,704,96544043,David George Laughton,620 Natures Way,,Saint Cloud,MN,56304,USA,3202406573,,https://www.hometownsource.com/morrison_county_record/news/publicsafety/st-cloud-man-sentenced-for-possession-of-meth/article_cb93ff04-95f0-11ec-a76c-8f58c1a2f1f0.html,60172-100,Coaching - Business,4/30/2014 0:00,9/8/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/9/2021 4:03,Search
1764,704,96544683,S Washington County Bulletin,7584 80th St S Ste 2,,Cottage Grove,MN,55016,USA,6514599491,,https://www.republicaneagle.com/news/about-the-south-washington-county-bulletin/article_c9f455fe-6519-5842-b3bb-61934df310af.html,30418-000,Newspapers,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/24/2022 8:31,Search
1765,704,96544598,Vinewood Art Services,5534 Vinewood Ln N,,Minneapolis,MN,55442,USA,7635500505,,https://www.allbiz.com/business/vinewood-art-services-763-550-0505,60371-000,Fix-It Shops,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1766,704,96544508,Sg Cleaning Inc,1520 W 61st St,,Minneapolis,MN,55419,USA,6128617171,,https://www.buzzfile.com/business/Sg-Cleaning-Inc-612-861-7171,60478-000,Janitor Service,4/30/2014 0:00,1/1/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/7/2022 14:13,Search
1767,704,96544538,Tci Financial,158 W Beaton Dr,,West Fargo,ND,58078,USA,7012778105,,https://www.tciteam.com/,20045-000,Investment Advisory Service,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/25/2022 9:44,Search
1768,704,96545168,Apple Ridge Orchard,2155 Ridge Ave,,Watertown,MN,55388,USA,9529552520,,https://m.facebook.com/profile.php?id=516313395217533,60658-000,Photographers - Portrait,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/27/2022 8:59,Search
1769,704,96544976,Ariba Inc,,,,,,,,,https://www.sap.com/products/spend-management.html,60236-000,Computer Software Publishers & Developers,4/30/2014 0:00,9/6/2022 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/10/2022 8:39,Search
1770,704,96543888,Elana Centor & CO Inc,5020 Aldrich Ave S,,Minneapolis,MN,55419,USA,6128235883,,https://www.linkedin.com/in/elanacentor,10148-100,Retail Stores,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/22/2021 4:11,Search
1771,704,96545116,"Clysdale, Mike",6237 Lyndale Ave S,,Richfield,MN,55423,USA,6124244446,,https://www.clydesusa.com/wp-content/uploads/2014/01/2017_-Web-Breeders-Listing_.pdf,20080-000,Insurance Services,,,False,A+,100.0,,,False,Micro-small,False,6/26/2020 4:02,Search
1772,704,96544504,St Joseph's Window Cleaning,1195 Burns Ave,,Saint Paul,MN,55106,USA,6512307397,,https://lumber-stores.cmac.ws/st-josephs-window-cleaning/19438/,80450-000,Lumber - Wholesale,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/4/2022 9:35,Search
1773,704,96543890,"Elker, Royce",PO Box 4249,,Mankato,MN,56002,USA,5073864634,,https://www.linkedin.com/in/royce-elker-8b2b4515b,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,7/9/2020 4:10,Search
1774,704,96545157,Addy's Room Llc,6646 Kara Dr,,Eden Prairie,MN,55346,USA,6128013436,,https://www.allbiz.com/business/addys-room-llc,10076-000,Heating Contractors,3/28/2006 0:00,8/29/2019 0:00,False,NR,0.0,,0.0,False,Micro-small,False,8/30/2019 4:29,Search
1775,704,96544651,Farmer Plant Food & Assoc,4840 39th Ave S,,Minneapolis,MN,55417,USA,6127296560,,https://lawn-care-supply-dealers.cmac.ws/farmer-plant-food-associates/2573/,50298-000,Lawn & Garden Equipment & Supplies,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/8/2021 3:51,Search
1776,704,96545005,Ameripride Linen & Apparel Service,700 Industrial Blvd NE,,Minneapolis,MN,55413,USA,6123311600,,https://www.ameripride.com/,60747-000,Rental Service Stores & Yards,8/6/1999 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/10/2022 7:59,Search
1777,704,96544696,Healthenutrifit Llc,2282 Field Stone Dr,,Saint Paul,MN,55120,USA,6515927830,,http://healthenutrifit.com/,60300-000,Dietitians,,,False,A+,100.0,1.0,,False,Micro-small,False,11/18/2022 9:13,Search
1778,704,96544870,Loan Analytics,2658 133rd St W,,Rosemount,MN,55068,USA,9523222220,,https://www.loananalytics.com/,20079-000,Credit Services,,,False,NR,0.0,,,False,Micro-small,False,4/20/2021 4:01,Search
1779,704,96545196,Bark of the Town Dog Grooming,1404 Cloquet Ave,,Cloquet,MN,55720,USA,2188791483,,https://www.facebook.com/Barkofthetown1404/,00153-000,Pet Boarding & Kennels,4/4/2012 0:00,2/9/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/16/2022 10:06,Search
1780,704,96544207,"Just, Dennis C",484 Marvin Blvd,,North Mankato,MN,56003,USA,5076253659,,https://www.woodlandhillsfh.com/obituary/Dennis-Just,20080-000,Insurance Services,,,False,A+,100.0,,,False,Micro-small,False,7/7/2020 4:07,Search
1781,704,96544910,Michael Stament,8672 190th Ave NW,,Anoka,MN,55303,USA,7634415952,,https://www.yellowpages.com/anoka-mn/mip/michael-stament-25789819,85260-000,Coaching - Life,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/24/2021 3:48,Search
1782,704,96544983,Anita Jader Photography,2720 MapleWood Dr,,Saint Paul,MN,55109,USA,6514829617,,https://www.anitajader.com/,60658-000,Photographers - Portrait,,,False,NR,0.0,,,False,Micro-small,False,6/27/2020 3:57,Search
1783,704,96544751,INCREDIBLE NUTRITION 4 U LLC,125 Little Canada Rd W,,Saint Paul,MN,55117,USA,6517973052,,http://slimu4ever.com/,60441-000,Home Health Services,,,False,A+,100.0,1.0,,False,Micro-small,False,12/17/2021 4:16,Search
1784,704,96544857,Lanc's,182 Ryan Ln,,Little Canada,MN,55117,USA,6517557102,,https://www.yellowpages.com/little-canada-mn/used-auto-sales,50039-000,Auto Dealers - New Cars,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/16/2021 3:59,Search
1785,704,96544317,Goodlife Home Care Llc,7206 Yuma Ln N,,Maple Grove,MN,55311,USA,7634206280,,https://www.b2byellowpages.com/company-information/097587050-goodlife-home-care-llc.html,60617-000,Nursing Homes,7/6/2011 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/5/2022 9:33,Search
1786,704,96544606,Vision Ics Inc,793 Winterberry Draw,,Saint Paul,MN,55125,USA,6515030496,,http://vision-ics.com/,85500-000,Visual Impairment Products & Services,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/26/2022 10:08,Search
1787,704,96544968,Andrews Construction & Remodeling Inc,3551 Spain Pl,,Minneapolis,MN,55418,USA,6127893700,,https://www.manta.com/c/mmswysc/andrews-construction-rmdlng,10035-000,Contractors - General,4/30/2014 0:00,1/3/2017 0:00,False,NR,0.0,,0.0,False,Micro-small,False,1/6/2020 4:08,Search
