,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
111953,111953,704,51001149,Prairie Rose Gardens,5139 Chicago Ave,,Minneapolis,MN,55417,USA,9524693375,,,50460-000,"Nurseries - Plants, Trees",1993-12-01 00:00:00,,False,A+,100.0,5.0,,False,Micro-small,False,2021-04-14 05:07:00,Search
111954,111954,704,51001155,Midas Auto Service Experts Inc,2403 W Division St,,Saint Cloud,MN,56301,,3202530830,,,60158-000,Brake Service,1980-12-19 00:00:00,,False,NR,0.0,6.0,,False,Micro-small,False,2023-02-09 09:11:00,Search
111955,111955,704,51001161,"Aspen Ridge Lawn Maintenance, LLC",PO Box 49,,Rosemount,MN,55068,USA,6123281963,,,00154-000,Landscape Architects,1993-03-01 00:00:00,,False,A+,100.0,5.0,,False,Micro-small,False,2022-03-30 09:06:00,Search
111956,111956,704,51001166,Loberg Plumbing & Heating Co Inc,1491 Pulaski Cir,,Buffalo,MN,55313,USA,7636822644,,,10113-000,Plumbers,1941-01-01 00:00:00,2016-03-15 00:00:00,False,NR,0.0,10.0,,False,Micro-small,False,2022-05-06 08:18:00,Search
111957,111957,704,51001167,Online Systems Consulting Inc,PO Box 46388,,Eden Prairie,MN,55344,USA,9529068960,,,60473-000,Internet Services,1994-01-01 00:00:00,2016-05-11 00:00:00,False,NR,0.0,7.0,,False,Micro-small,False,2019-05-13 04:10:00,Search
111958,111958,704,51001197,Amber Donn Grant Construction,4900 Highway 169 N Ste 106,,New Hope,MN,55428,USA,6514891388,,,10078-000,Home Builders,1991-08-07 00:00:00,2016-04-18 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2019-04-22 04:07:00,Search
111959,111959,704,51001202,Frontier Electric Company,800 Water St,,Excelsior,MN,55331,USA,9524743201,,,10049-000,Electricians,1970-01-01 00:00:00,,False,A+,100.0,4.0,,False,Micro-small,False,2022-01-14 09:29:00,Search
111960,111960,704,51001225,"C & L Communications, Inc.",970 39th Ave NW,,Owatonna,MN,55060,USA,5074513326,,,60864-000,Telephone Equipment & Systems Service & Repair,1990-01-01 00:00:00,,False,NR,0.0,10.0,,False,Micro-small,False,2023-01-21 08:55:00,Search
111961,111961,704,51001233,S & W Heating & Air Conditioning Inc,13276 Killdeer St NW,,Minneapolis,MN,55448,USA,7637558690,,,10076-000,Heating Contractors,1986-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2023-01-27 09:08:00,Search
111962,111962,704,51001240,National Computer Resources Inc,PO Box 308,,Angel Fire,NM,87710,USA,9528869827,,,60246-000,Computers - Sys Designers & Consult,1994-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-08-16 08:19:00,Search
111963,111963,704,51001292,Express Paging Co,1469 University Ave W # 2,,Saint Paul,MN,55104,USA,6516475588,,,70618-000,Telephone Communications,1995-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2021-03-10 04:42:00,Search
111964,111964,704,51001346,Commonwealth Land Title Insurance Company,2626 E 82nd St Ste 325,,Minneapolis,MN,55425,USA,9528975323,,,20072-000,Title Companies & Agents,1876-01-01 00:00:00,2016-04-25 00:00:00,False,NR,0.0,50.0,,False,Micro-small,False,2019-07-18 04:24:00,Search
111965,111965,704,51001351,R & R Renovation,104 Catalina Dr,,Mankato,MN,56001,USA,5076257143,,,10177-000,Construction & Remodeling Services,1997-01-01 00:00:00,2019-11-15 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-11-21 08:38:00,Search
111966,111966,704,51001380,Crown Fence & Wire Company,3541 44th Ave S,,Minneapolis,MN,55406,USA,6127881987,,,50252-000,Fence Contractors,1930-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-08-26 08:32:00,Search
111967,111967,704,51001386,Automen Inc,3850 Highway 14 E,,Rochester,MN,55904,USA,5072880272,,,60103-000,Auto Repair & Service,1997-02-06 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-10-30 08:34:00,Search
111968,111968,704,51001399,Straight Line Auto Body,740 Tower Dr,,Hamel,MN,55340,USA,7634786247,,,60094-000,Auto Body Repair & Painting,1985-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-09-04 08:28:00,Search
111969,111969,704,51001412,Premium Windows & Siding Inc,20 4th St SE,,Kasson,MN,55944,USA,5076342134,,,10178-000,Windows - Installation & Service,1992-08-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2022-11-02 18:47:00,Search
111970,111970,704,51001426,Halliday's Exhaust Pros,140 Broadway,,Austin,MN,55912,USA,5074339587,,,60158-000,Brake Service,1992-08-01 00:00:00,2010-12-05 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2018-12-10 04:15:00,Search
111971,111971,704,51001430,K Morgan & Associates,734 Ravoux Rd,,Chaska,MN,55318,USA,6129782482,,,60533-000,Management Consultants,1997-10-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2019-10-28 04:08:00,Search
111972,111972,704,51001440,House Siding & Windows,2512 Eileen Ave SE,,Rochester,MN,55904,USA,5072829409,,,10135-000,Siding Contractors,1993-01-01 00:00:00,,False,NR,0.0,2.0,,False,Micro-small,False,2022-10-23 08:01:00,Search
111973,111973,704,51001482,Hauser Siding & Windows,1015 Center St,,North Mankato,MN,56003,USA,5073454413,,,10135-000,Siding Contractors,1974-01-01 00:00:00,2010-06-19 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2018-10-03 05:00:00,Search
111974,111974,704,51001483,Mr Tint,1104 9th Ave SW,,Austin,MN,55912,USA,5074331677,,,50238-000,Electronic Equipment & Supplies - Dealers,1988-01-01 00:00:00,2019-04-15 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2020-03-03 04:09:00,Search
111975,111975,704,51001491,Twin City Roofing,8605 Dunkirk Ln N,,Osseo,MN,55311,USA,6127908232,,,10126-000,Roofing Contractors,1988-01-01 00:00:00,2016-06-03 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2022-07-08 12:21:00,Search
111976,111976,704,51001494,L. L. Hage Siding & Window Company,1700 8th St SE,,Austin,MN,55912,USA,5074331158,,,10135-000,Siding Contractors,1997-01-01 00:00:00,,False,A+,100.0,20.0,,False,Micro-small,False,2021-08-24 04:06:00,Search
111977,111977,704,51001495,United Building Centers,2915 Roosevelt Rd,,Saint Cloud,MN,56301,USA,3202510861,,,50110-000,Building Materials,1855-01-01 00:00:00,,False,A+,100.0,35.0,0.0,False,Small,False,2021-12-01 04:53:00,Search
111978,111978,704,51001504,Apple Value Car,1400 E. 1st St.,,Shakopee,MN,55379,USA,9528900933,,,50040-000,Auto Dealers - Used Cars,1998-03-01 00:00:00,2016-04-18 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2019-04-22 04:07:00,Search
111979,111979,704,51001511,Home Advantage Health Service,780 University Ave W,,Saint Paul,MN,55104,USA,6516459011,,,60441-000,Home Health Services,1996-01-01 00:00:00,2019-04-15 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-04-16 04:08:00,Search
111980,111980,704,51001516,Mac's Landscaping Center,5468 Miller Trunk Hwy,,Duluth,MN,55811,USA,2187296203,,,00154-000,Landscape Architects,1985-01-01 00:00:00,,False,A+,100.0,12.0,,False,Small,False,2021-01-06 04:29:00,Search
111981,111981,704,51001518,MJM Homes & Restoration Inc,4800 Louisiana Ave N,,Minneapolis,MN,55428,USA,7635464423,,,10035-000,Contractors - General,1995-08-09 00:00:00,2017-05-17 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-05-18 04:06:00,Search
111982,111982,704,51001519,D & D Autoworks Inc,8001 Minnetonka Blvd,,Saint Louis Park,MN,55426,USA,9529319696,,,60103-000,Auto Repair & Service,1997-03-01 00:00:00,,False,A+,97.0,3.0,,False,Micro-small,False,2021-12-17 04:16:00,Search
111983,111983,704,51001547,Laser Printing Technologies Inc,2500 Lexington Ave S,,Saint Paul,MN,55120,USA,9528887375,,,60473-000,Internet Services,1987-10-01 00:00:00,,False,A+,100.0,40.0,,False,Micro-small,False,2022-11-30 09:26:00,Search
111984,111984,704,51001554,Lakehead Mortgage,15 S 9th St,,Duluth,MN,55802,USA,2187238985,,,20053-000,Mortgage Brokers,1996-06-01 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2022-09-10 08:37:00,Search
111985,111985,704,51001560,Exhaust Pros of Waite Park,630 Division St Ste 2,,Waite Park,MN,56387,USA,3202528522,,,60158-000,Brake Service,1986-05-05 00:00:00,,False,A+,100.0,2.0,,False,Micro-small,False,2022-09-08 17:37:00,Search
111986,111986,704,51001589,Coleman - Daly Inc,2123 W 21st St,,Minneapolis,MN,55405,USA,6123744042,,,50440-000,Motorcycles - Dealers,1997-01-01 00:00:00,2016-04-25 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2019-04-29 04:01:00,Search
111987,111987,704,51001613,Advanced Heating & Air Conditioning Inc,802 5th Ave E,,West Fargo,ND,58078,USA,7012824132,,,10003-000,Air Conditioning Contractors & Systems,1971-01-01 00:00:00,2015-12-04 00:00:00,False,NR,0.0,16.0,0.0,False,Small,False,2018-12-10 04:15:00,Search
111988,111988,704,51001639,J R's Powerhouse Gym,2900 Rice St,,Saint Paul,MN,55113,USA,6514864945,,,60353-000,Exercise & Physical Fitness Programs,1974-01-01 00:00:00,2019-08-08 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2019-08-09 04:11:00,Search
111989,111989,704,51001651,Kjellberg&#39;s Inc,1000 Kjellberg Park W,,Monticello,MN,55362,USA,7632952931,,,60565-000,Manufactured Homes - Parks,1960-01-01 00:00:00,,False,A+,100.0,5.0,,False,Micro-small,False,2022-11-10 09:22:00,Search
111990,111990,704,51001670,Sauvageau's Firestone & Collision Center,2409 Highway 10 E,,Moorhead,MN,56560,USA,2182360571,,,60094-000,Auto Body Repair & Painting,1980-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-06-04 08:43:00,Search
111991,111991,704,51001672,Pro-Tech Autobody,PO Box 678,,Dilworth,MN,56529,USA,2182334522,,,60094-000,Auto Body Repair & Painting,1997-01-01 00:00:00,2018-02-09 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2021-02-16 03:57:00,Search
111992,111992,704,51001684,Becker Tire & Auto Center Inc,14195 Bank St,,Becker,MN,55308,USA,7632614441,,,50659-000,Tire Dealers,1994-08-01 00:00:00,2016-04-18 00:00:00,False,NR,0.0,5.0,,False,Micro-small,False,2019-04-22 04:07:00,Search
111993,111993,704,51001698,Pro-Tech Coatings Inc,6886 133rd St W,,Saint Paul,MN,55124,USA,,,,10177-000,Construction & Remodeling Services,1995-04-01 00:00:00,2017-08-17 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2018-06-26 13:12:00,Search
111994,111994,704,51001701,R J Hanten & Company,6823 Country Club Dr,,Minneapolis,MN,55427,USA,9524036795,,,20019-000,Insurance Companies,1991-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-09-02 08:26:00,Search
111995,111995,704,51001709,Dan Treb Painting & Decorating,348 W 2nd St,,Delano,MN,55328,USA,9524768163,,,10095-000,Painting Contractors,1988-10-01 00:00:00,2014-04-16 00:00:00,False,NR,0.0,8.0,,False,Small,False,2019-03-02 04:08:00,Search
111996,111996,704,51001724,Quality Landscaping,6372 Xenium Ln N,,Osseo,MN,55311,USA,7635500337,,,00154-000,Landscape Architects,,,False,A+,100.0,1.0,,False,Micro-small,False,2021-10-18 03:53:00,Search
111997,111997,704,51001727,Paynesville Sports Center,PO Box 436,,Watkins,MN,55389,USA,3202434755,,,50595-000,Snowmobiles,,,False,A+,100.0,,,False,Small,False,2020-05-13 04:36:00,Search
111998,111998,704,51001763,Paul's House Care,4124 20th Ave S,,Minneapolis,MN,55407,USA,6127223909,,,10089-000,Mason Contractors,,,False,A+,100.0,1.0,,False,Micro-small,False,2021-10-01 04:11:00,Search
111999,111999,704,51001772,Party Room The,122 23rd St S # F,,Fargo,ND,58103,USA,7012356375,,,50481-000,Party Supplies - Renting,1998-10-09 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-12-20 08:56:00,Search
112000,112000,704,51001782,Primary Behavioral Health,3433 Broadway St NE Ste 160,,Minneapolis,MN,55413,USA,6123782215,,,20016-000,Health Maintenance Organizations,,,False,A+,100.0,,,False,Micro-small,False,2021-08-15 04:22:00,Search
112001,112001,704,51001784,Pet Pro's Center,3530 Skycroft Dr,,Minneapolis,MN,55418,USA,7637541525,,,50486-000,Pet Supplies & Foods - Retail,,2019-01-01 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-01-07 14:09:00,Search
112002,112002,704,51001792,Subway,3603 Round Lake Blvd NW Ste 104,,Anoka,MN,55303,USA,7634211983,,,50278-000,Foods - Carry Out,1994-01-01 00:00:00,,False,A+,100.0,25.0,0.0,False,Micro-small,False,2021-12-15 04:24:00,Search
112003,112003,704,51001804,Perkins Restaurant,812 Withers Harbor Dr,,Red Wing,MN,55066,USA,6513850783,,,50544-000,Restaurants,1998-12-14 00:00:00,,False,A+,100.0,100.0,,False,Medium,False,2021-09-19 03:53:00,Search
112004,112004,704,51001806,Richfield Floral,817 E 66th St,,Minneapolis,MN,55423,USA,6128699101,,,50275-000,Florists - Retail,1951-10-10 00:00:00,,False,A+,100.0,8.0,,False,Micro-small,False,2022-07-20 09:10:00,Search
112005,112005,704,51001809,Len's Certicare,2817 Riverside Ave,,Minneapolis,MN,55406,USA,6123333441,,,60103-000,Auto Repair & Service,1998-12-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-09-22 04:11:00,Search
112006,112006,704,51001812,Natural Life Inc,6420 Flying Cloud Dr Ste 209,,Eden Prairie,MN,55344,USA,9528299065,,,50336-000,Health & Diet Products - Retail,,2016-07-28 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-07-29 04:02:00,Search
112007,112007,704,51001813,ReMax Real Estate,11905 Central Ave NE,,Minneapolis,MN,55434,USA,7637551100,,,60729-000,Real Estate,,,False,NR,0.0,1.0,,False,Small,False,2021-09-20 04:08:00,Search
112008,112008,704,51001818,Network Karate Services,701 Decatur Avenue North Suite 203,,Minneapolis,MN,55427,,7634174190,,,60541-000,Martial Arts,1998-01-01 00:00:00,,False,NR,0.0,3.0,,False,Small,False,2023-02-09 09:11:00,Search
112009,112009,704,51001845,Ely Subway Inc.,6731 Pike River Rd,,Tower,MN,55790,USA,2183652699,,,50278-000,Foods - Carry Out,1995-01-01 00:00:00,,False,A+,100.0,11.0,,False,Micro-small,False,2020-08-26 04:58:00,Search
112010,112010,704,51001859,Suburban Services,10730 Briggs Dr Ste B,,Inver Grove Heights,MN,55077,USA,6515549888,,,00154-000,Landscape Architects,1992-01-01 00:00:00,,False,A+,100.0,25.0,,False,Small,False,2022-12-20 21:21:00,Search
112011,112011,704,51001863,Supreme Clean Inc,PO Box 223,,Champlin,MN,55316,USA,6123096377,,,60201-000,Chimney Cleaning,,2020-04-27 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-28 08:41:00,Search
112012,112012,704,51001871,Small Potatoes Magazine,PO Box 397,,Buffalo Lake,MN,55314,USA,3208482527,,,30543-000,Publishers - Book,1996-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-09-21 10:05:00,Search
112013,112013,704,51001887,Sarah Allen&#39;s Lawn & Snow Girls,7809 Southtown Ctr PMB 305,,Bloomington,MN,55431,USA,9528888007,,,00157-000,Lawn Maintenance,,2016-08-16 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-11-10 09:22:00,Search
112014,112014,704,51001888,RV Wholesalers,15007 County Road 75 NW,,Clearwater,MN,55320,USA,7638782424,,,50124-000,Campers - Dealers,1993-01-01 00:00:00,2019-01-01 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-05-12 08:37:00,Search
112015,112015,704,51001893,Novak Construction,13050 1st St Unit A,,Becker,MN,55308,USA,7632612772,,,10177-000,Construction & Remodeling Services,,2016-05-04 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-09-28 04:42:00,Search
112016,112016,704,51001897,Now Bikes & Fitness,1201 County Road E W # 100,,Saint Paul,MN,55112,USA,6514907709,,,50074-000,Bicycle - Dealers,1973-11-01 00:00:00,,False,A+,100.0,10.0,,False,Small,False,2021-04-06 04:17:00,Search
112017,112017,704,5158,Ray's Sewer Service,4691 189th St W,,Farmington,MN,55024,USA,9528547938,,,10113-000,Plumbers,1984-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-27 08:40:00,Search
112018,112018,704,52000035,U S Siding And Window Company,14715 Edgewood Dr Ste 10,,Baxter,MN,56425,USA,9528289235,,,10135-000,Siding Contractors,1991-11-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-01-07 14:08:00,Search
112019,112019,704,52000049,Belkholm Real Estate,277 Coon Rapids Blvd NW Ste 206,,Minneapolis,MN,55433,USA,7637849184,,,20061-000,Real Estate Developers,,2016-04-18 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-04-22 04:07:00,Search
112020,112020,704,52000076,Roland&#39;s Master Clock Repair,PO Box 172,,Stacy,MN,55079,USA,6514622900,,,50157-000,Clocks - Service & Repair,1985-01-01 00:00:00,2016-08-30 00:00:00,False,NR,0.0,2.0,,False,Micro-small,False,2022-09-29 08:50:00,Search
112021,112021,704,52000155,Bergerson Landscape,360 Constance Blvd NW,,Andover,MN,55304,USA,7634347738,,,00154-000,Landscape Architects,,,False,A+,100.0,1.0,,False,Micro-small,False,2021-11-23 06:32:00,Search
112022,112022,704,52000211,Expert Asphalt,13655 Hartungs Oaks Rd,,Cologne,MN,55322,USA,9524424404,,,10102-000,Paving Contractors,,2016-04-25 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-08-16 04:05:00,Search
112023,112023,704,52000231,Larson Irrigation,3225 Random Rd,,Eagan,MN,55121,USA,9524544510,,,00154-000,Landscape Architects,1990-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-04-06 08:59:00,Search
112024,112024,704,52000301,Arden Hills Tire & Service Center,3757 Lexington Ave N,,Saint Paul,MN,55126,USA,6514909271,,,60103-000,Auto Repair & Service,1992-08-13 00:00:00,,False,A+,100.0,11.0,,False,Small,False,2021-03-23 04:00:00,Search
112025,112025,704,52000313,Northland Paving LLC,21716 Kenrick Ave # A,,Lakeville,MN,55044,USA,9524691044,,,10102-000,Paving Contractors,2002-01-02 00:00:00,,False,A+,100.0,15.0,0.0,False,Micro-small,False,2023-01-14 08:57:00,Search
112026,112026,704,5258,"Meiers Roofing, R K",7134 18th Ave S,,Minneapolis,MN,55423,USA,6128691130,,,10126-000,Roofing Contractors,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-11-04 08:21:00,Search
112027,112027,704,53000034,Shadow Lane Apartments,1175 County Road D E,,Saint Paul,MN,55109,USA,6514832659,,,60732-000,Property Management,1991-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-10-30 08:34:00,Search
112028,112028,704,53000039,A Able Garage Repair,7804 Emerson Ave N,,Minneapolis,MN,55444,USA,6516462370,,,10178-000,Windows - Installation & Service,1969-01-01 00:00:00,2016-04-18 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-04-22 04:07:00,Search
112029,112029,704,53000076,"Earl Street Auto Sales, Inc.",803 Earl St,,Saint Paul,MN,55106,USA,6517715031,,,50040-000,Auto Dealers - Used Cars,1985-01-01 00:00:00,2020-01-29 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2023-01-30 08:33:00,Search
112030,112030,704,53000083,Quality Air Heating & Air Conditioning,PO Box 606,,Bayport,MN,55003,USA,6517478320,,,10003-000,Air Conditioning Contractors & Systems,1995-11-20 00:00:00,2020-11-09 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-06 08:18:00,Search
112031,112031,704,5329,Hopkins Bumper to Bumper,135 Shady Oak Rd S,,Hopkins,MN,55343,USA,9529358241,,,50043-000,Auto Parts & Supplies - New,1960-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-09-12 03:47:00,Search
112032,112032,704,5377,"Mr. T's Dry Cleaning, Inc.",11650 Round Lake Blvd NW,,Coon Rapids,MN,55433,USA,7634275480,,,60214-000,Dry Cleaners,1967-01-01 00:00:00,2018-06-26 00:00:00,False,NR,0.0,7.0,0.0,False,Micro-small,False,2021-06-29 03:57:00,Search
112033,112033,704,5398,A B C Drywall,1101 Ludwig Ave N,,Champlin,MN,55316,USA,7634220179,,,10095-000,Painting Contractors,,2015-10-14 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-03-02 04:08:00,Search
112034,112034,704,54000007,Red Wing Motorcycle Service,835 Tile Dr,,Red Wing,MN,55066,USA,6513887302,,,50440-000,Motorcycles - Dealers,,2019-01-01 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-01-07 14:09:00,Search
112035,112035,704,5441,Enuresis Research & Development Center,578 Grand Ave,,Saint Paul,MN,55102,USA,6512219787,,,60971-000,Health & Medical - General,1984-01-01 00:00:00,2016-04-25 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-04-29 04:01:00,Search
112036,112036,704,5456,Kandi Mobile Home Listing,PO Box 412,,Willmar,MN,56201,USA,3202352582,,,30405-000,Manufactured Homes Distributors & Manufacturers,,2019-05-16 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2019-05-17 04:20:00,Search
112037,112037,704,5482,Crib Diaper Service,4065 Goldenrod Ln N,,Minneapolis,MN,55441,USA,7635331616,,,60214-000,Dry Cleaners,1963-01-01 00:00:00,2018-08-28 00:00:00,False,NR,0.0,,,False,Micro-small,False,2018-10-02 04:04:00,Search
112038,112038,704,55000020,McQuay International,13600 Industrial Park Blvd,,Minneapolis,MN,55441,USA,7635535330,,,10182-000,Heating & Air Conditioning,,2022-07-12 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-14 08:24:00,Search
112039,112039,704,55000026,Residential Funding Corporation,1 Meridian Xing Ste 110,,Richfield,MN,55423,USA,6128327000,,,20085-000,Financial Services,,2016-05-27 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-06-03 04:09:00,Search
112040,112040,704,55000058,Metro General Services Inc,5790 Quam Ave NE,,Saint Michael,MN,55376,USA,7634282938,,,10170-000,Water Works Contractors,1996-01-01 00:00:00,,False,A+,100.0,10.0,,False,Micro-small,False,2022-01-27 09:27:00,Search
112041,112041,704,5561,Remodeling Concepts,1570 Ross Ave,,Saint Paul,MN,55106,USA,6517749238,,,10035-000,Contractors - General,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-02-27 09:14:00,Search
112042,112042,704,5578,Cub Foods Store-Minnetonka,4801 County Road 101,,Minnetonka,MN,55345,USA,9529381404,,,50322-000,Grocers - Retail,1984-01-01 00:00:00,,False,A+,100.0,300.0,0.0,False,Medium,False,2022-08-10 08:51:00,Search
112043,112043,704,5611,"Koenig Brothers Insulation, Inc.",14290 Sunfish Lake Blvd NW Ste B,,Anoka,MN,55303,USA,7634272171,,,10081-000,Contractor - Insulation,1973-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-21 08:27:00,Search
112044,112044,704,5617,"Two Hands, Ltd.",4601 Excelsior Blvd Ste 301,,Minneapolis,MN,55416,USA,6129205393,,,10032-000,Concrete Contractors,1981-01-01 00:00:00,2016-06-03 00:00:00,False,NR,0.0,6.0,0.0,False,Micro-small,False,2019-06-10 04:03:00,Search
112045,112045,704,566,Jefferson Construction Inc,4530 Highway 61 N,,Saint Paul,MN,55110,USA,6126703686,,,10035-000,Contractors - General,1979-01-01 00:00:00,2019-06-05 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2022-06-07 08:09:00,Search
112046,112046,704,5696,Beaver Landscaping Company,12733 10th St S,,Afton,MN,55001,USA,6514367950,,,00154-000,Landscape Architects,,2015-09-25 00:00:00,False,NR,0.0,,,False,Micro-small,False,2018-10-01 04:02:00,Search
112047,112047,704,57000001,Pizza Man,753 County Road D E,,Saint Paul,MN,55117,USA,6514829989,,,50502-000,Pizza ,1984-01-01 00:00:00,,False,A+,100.0,5.0,,False,Small,False,2022-02-09 09:41:00,Search
112048,112048,704,57000012,Federal Electric Inc.,14856 Jackson St NE,,Andover,MN,55304,USA,7634271447,,,10049-000,Electricians,1990-02-01 00:00:00,,False,A+,100.0,7.0,,False,Micro-small,False,2021-12-01 04:53:00,Search
112049,112049,704,57000026,Oakbrook Corporation,PO Box 45530,,Madison,WI,53744,USA,6082382600,,,60042-000,Apartments,2002-02-14 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-08-04 08:29:00,Search
112050,112050,704,57000035,Charlie Walker Construction Inc.,7316 Ridgewood Rd,,Saint Cloud,MN,56303,USA,3206560261,,,10035-000,Contractors - General,1987-01-01 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2023-01-25 08:59:00,Search
112051,112051,704,57000037,Joe Mieneke Roofing,2208 8th Ave NW,,Austin,MN,55912,USA,5074378126,,,10126-000,Roofing Contractors,1994-01-01 00:00:00,,False,A+,100.0,2.0,,False,Micro-small,False,2021-03-30 03:56:00,Search
112052,112052,704,57000050,OSI Collection Services,5626 Frantz Rd,,Dublin,OH,43017,USA,8007351998,,,60226-000,Collection Agencies,,,False,NR,0.0,,,False,Micro-small,False,2016-05-21 02:17:00,Search
112053,112053,704,57000065,Ace Locksmith,708 Oak Ridge Trl NE,,Minneapolis,MN,55434,USA,7637541856,,,60522-000,Locks & Locksmiths,1996-08-05 00:00:00,2016-07-29 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-08-05 04:02:00,Search
112054,112054,704,57000066,"Task Masters Handyman Services, Inc.",7411 152nd Ln NW,,Anoka,MN,55303,USA,7634279850,,,00155-000,Landscape Contractors,1998-01-01 00:00:00,,False,A+,100.0,4.0,,False,Small,False,2020-08-19 04:30:00,Search
112055,112055,704,57000070,"Design Masters, Inc.",1520 99th Ln NE # 2,,Minneapolis,MN,55449,USA,7637803444,,,30760-000,Woodworking,1997-01-01 00:00:00,2020-11-23 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2020-11-27 03:57:00,Search
112056,112056,704,57000071,Classic Furniture Refinishing,1451 91st Ave NE,,Minneapolis,MN,55449,USA,7637866070,,,60394-000,Furniture Repair & Refinish,1972-01-01 00:00:00,2016-04-25 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2019-04-29 04:01:00,Search
112057,112057,704,57000072,"Brymar Electric,Inc.",39236 Edgewater Ln,,North Branch,MN,55056,USA,6512371104,,,10049-000,Electricians,1997-01-01 00:00:00,2016-05-27 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-06-03 04:08:00,Search
112058,112058,704,57000074,Big Lake Tire and Auto,4370 Sterling Dr,,Big Lake,MN,55309,USA,7632630909,,,60997-000,Auto Services,1996-01-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2020-10-09 04:07:00,Search
