,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
488,704.0,96293209,Ethic Travel,800 23rd St SE,,Willmar,MN,56201.0,USA,6519642620.0,justin@ethictravel.com,http://www.ethictravel.com,65733-000,Vacation Rentals,11/14/2009 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,6/14/2022 8:20,BBB,200
489,704.0,96075128,Orthopedic Physical Therapy Products,PO Box 47009,,Minneapolis,MN,55447.0,USA,7635530452.0,rcarlson@optp.com,http://www.optp.com,80531-000,Orthopedic Appliances,,,False,A+,100.0,1.0,,False,Small,False,8/3/2022 8:41,BBB,200
490,704.0,96008967,Peck Construction,11255 70th Ave,,Milaca,MN,56353.0,USA,7634212201.0,MPeck@PeckConstruction.com,https://www.PeckConstruction.com/,10032-000,Concrete Contractors,1/1/1983 0:00,5/12/2021 0:00,False,NR,0.0,20.0,,False,Small,False,1/29/2022 9:44,Email,200
491,704.0,96138301,South State Bedding Co,10 Slee St,,Kenyon,MN,55946.0,USA,5077896895.0,,http://www.southstatebedding.com,50069-000,Beds - Retail,1/1/1987 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,11/24/2022 9:01,BBB,200
492,704.0,96255551,David Pinske Design & Build,4216 Crocker Ave,,Minneapolis,MN,55416.0,USA,9529291536.0,pinskebuild@frontiernet.net,https://www.pinskedesignbuild.com/,10035-000,Contractors - General,1/1/1993 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,3/30/2022 9:07,BBB,200
493,704.0,96151149,"Earl J. Holasek & Son, Inc.",8610 Galpin Blvd,,Chanhassen,MN,55317.0,USA,9524746669.0,,http://www.holasekgreenhouse.com,10072-000,Greenhouses,1/1/1953 0:00,9/11/2014 0:00,False,NR,0.0,7.0,,False,Small,False,3/19/2018 4:34,BBB,200
494,704.0,17003509,"Sage&#39;s Tune & Lube, Inc.",4239 Central Ave NE,,Minneapolis,MN,55421.0,USA,7637896124.0,sagestowing@live.com,https://www.live.com/,60103-000,Auto Repair & Service,12/14/1999 0:00,7/23/2019 0:00,False,NR,0.0,5.0,0.0,False,Small,False,7/26/2022 8:43,Email,200
495,704.0,96192322,Lake Region R V&#39;s Inc,7815 Riverdale Dr NW,,Ramsey,MN,55303.0,USA,7634211419.0,dale@lakeregionrvs.com,http://www.lakeregionrvs.com,50535-000,Recreational Vehicles - Dealers,1/1/2006 0:00,,False,A+,100.0,11.0,,False,Micro-small,False,8/3/2022 8:42,BBB,200
496,704.0,96090836,Downtown Minneapolis Storage,3138 Snelling Ave,,Minneapolis,MN,55406.0,USA,6123337525.0,office@mplsstorage.com,http://www.downtownstorage.com,70610-000,Storage Units - Household & Commercial,1/1/2001 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/3/2022 9:01,BBB,200
497,704.0,96026216,Royal Mechanical Inc,9294 Norell Ave N,,Stillwater,MN,55082.0,USA,6514362990.0,cals@royalmechanical.net,http://www.royalmechanical.net,10182-000,Heating & Air Conditioning,3/30/2001 0:00,,False,A+,100.0,12.0,,False,Medium,False,11/18/2022 9:13,BBB,200
498,704.0,96134527,Eugene D Longstrom Real Estate,108 2nd Ave SE,,Pipestone,MN,56164.0,USA,5078252412.0,djrjmr@wowway.com,https://www.wowway.com/,60729-000,Real Estate,2/1/2002 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,7/12/2022 8:33,Email,200
499,704.0,96238799,Brian M Marsden,101 5th St E # 2626,,Saint Paul,MN,55101.0,USA,6512915100.0,brian@brianmarsden.com,http://www.brianmarsden.com,60075-117,Attorneys & Lawyers - Criminal,1/1/1994 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,10/30/2022 8:34,BBB,200
500,704.0,20171,MoneyGram International,address on file with BBB,,Minneapolis,MN,55416.0,USA,9525913000.0,LegalSubpoena@moneygram.com,http://www.moneygram.com,20052-000,Money Orders & Transfers,6/12/1940 0:00,,False,NR,0.0,2700.0,,False,Large,False,10/22/2022 8:09,BBB,200
501,704.0,1000051219,Probe-Tech LLC,2990 Co Rd 2 N,,International Falls,MN,56649.0,USA,2182857400.0,hammertooth@midco.net,https://www.midco.net/,60469-000,Home Inspection Service,2/12/2010 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/30/2022 9:27,Email,200
502,704.0,57000268,"Hesch Construction, LLC",3810 Sherman Dr NE,,Bemidji,MN,56601.0,USA,2187513425.0,mhesch@paulbunyan.net,http://heschconstructionllc.com,10035-000,Contractors - General,1/1/1981 0:00,,False,A+,100.0,7.0,,False,Micro-small,False,1/27/2023 9:08,BBB,200
503,704.0,96363955,Stop-N-Go,1225 N Union Ave,,Fergus Falls,MN,56537.0,USA,7012353472.0,,http://www.stopngo.com,50199-000,Convenience Stores,6/1/1974 0:00,6/3/2016 0:00,False,NR,0.0,15.0,,False,Small,False,6/10/2019 4:04,BBB,200
504,704.0,1000020646,Houlihan Insurance & Financial Services Inc,885 Meander Ct,,Medina,MN,55340.0,USA,7634785111.0,marianne@mariannehoulihan.com,https://www.statefarm.com/agent/us/mn/hamel/marianne-houlihan-6fdr01ys000,20019-200,Insurance Agents,1/5/2005 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/23/2021 3:59,BBB,200
505,704.0,96159923,Stoen&#39;s Hydrostatic,16084 State Highway 29,,Glenwood,MN,56334.0,USA,3206344360.0,,http://www.stoens.com,50667-000,Tools - Hydraulic,1/1/1998 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,8/4/2022 8:30,BBB,200
506,704.0,96554344,Sunflake,5001 Edinbrook Ter Unit 431180,,Minneapolis,MN,55443.0,USA,6122132240.0,info@sunflakeelectric.com,http://sunflakeelectric.com/,10049-000,Electricians,5/5/2008 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,9/29/2022 8:50,BBB,200
507,704.0,96003107,Industrial Equities,321 1st Ave N,,Minneapolis,MN,55401.0,USA,6123321122.0,,http://www.industrialequities.com,60729-000,Real Estate,5/27/2003 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,6/17/2022 8:35,BBB,200
508,704.0,1000054170,Gopher State Seamless Gutters Ltd.,1116 144th Ln NW,,Andover,MN,55304.0,USA,7637322342.0,gopherstateseamless@gmail.com,https://gopherstateseamless.com/,10073-400,Gutter Installation,7/18/2016 0:00,,True,A+,100.0,1.0,,False,Micro-small,False,2/2/2023 8:53,BBB,200
509,704.0,1000060925,Blessed Healthiness ,7635 148th st w #261,,Apple valley,MN,55124.0,USA,8882928811.0,Ceo@blessedhealthiness.com,https://blessedhealthiness.com/,81000-850,CBD Products,,,False,NR,0.0,1.0,,False,Micro-small,False,11/16/2022 9:43,BBB,200
510,704.0,96005208,"Empire Today, LLC",2015 Silver Bell Rd Ste 104,,Eagan,MN,55122.0,USA,8005882300.0,customersupport@empire-today.com,http://www.empiretoday.com,50133-000,Carpet & Rug Dealers - New,1/1/1956 0:00,,True,NR,0.0,8.0,,False,Micro-small,False,1/19/2023 8:51,BBB,200
511,704.0,1000018781,China Wok,2800 27th Ave S,,Minneapolis,MN,55406.0,USA,6125058337.0,,http://www.chinawokmn.com/,50544-000,Restaurants,6/26/2018 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,7/29/2021 4:37,BBB,200
512,704.0,96595854,Sweet Harvest Foods,15100 Business Parkway,,Rosemount,MN,55068.0,USA,5072638599.0,info@sweetharvestfoods.com,http://www.sweetharvestfoods.com/,30790-000,"Food Manufacturers, Wholesalers, Distributors",9/20/2010 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,3/7/2020 4:19,BBB,200
513,704.0,96560726,"Lundebrek Electric, LLC",21513 255th Ave,,Starbuck,MN,56381.0,USA,3202984770.0,lundebrek48@yahoo.com,http://lundebrekelectric.com/index.htm,10049-000,Electricians,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/8/2022 8:45,BBB,200
514,704.0,96018964,Schmitt  Enterprises Inc,12799 County Road 24,,New Ulm,MN,56073.0,USA,5073594149.0,,http://www.schmittent.com,50679-000,Trapping Equipment & Supplies,1/1/1998 0:00,,False,NR,0.0,2.0,,False,Micro-small,False,2/4/2021 4:06,BBB,200
515,704.0,96161231,Tax-Xperts,4166 31st Ave S,,Fargo,ND,58104.0,USA,7013564370.0,,http://www.tax-xpert.net,60005-101,Accounting Services,3/14/2007 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,2/18/2022 9:11,BBB,200
516,704.0,1000045258,"Black Ladder Restoration, LLC",150 32nd Ave NW,,New Brighton,MN,55112.0,USA,6122037553.0,info@blackladder.com,https://www.blackladder.com/,10126-000,Roofing Contractors,12/11/2020 0:00,,True,A,95.03,1.0,,False,Micro-small,False,12/16/2022 9:11,BBB,200
517,704.0,96051626,Lavigne Consulting Corporation,1730 New Brighton Blvd Ste 299,,Minneapolis,MN,55413.0,USA,6127810189.0,matt@lavigneconsulting.com,http://www.lavigneconsulting.com,60246-000,Computers - Sys Designers & Consult,5/20/2004 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/23/2021 3:59,BBB,200
518,704.0,1000001709,Land O&#39; Lakes Oil & Propane,22562 State Highway 15,,Saint Cloud,MN,56301.0,USA,3203985455.0,lollando@meltel.net,http://landolakesoil.com/,50464-000,Oils - Fuel,2/10/1932 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/8/2022 9:14,BBB,200
519,704.0,96003234,Farmington Bakery,212 Oak St,,Farmington,MN,55024.0,USA,6514638631.0,simplygking@aol.com,http://www.farmingtonbakery.net,50052-000,Bakers - Retail,1/1/1941 0:00,,False,A+,100.0,7.0,,False,Micro-small,False,9/24/2020 4:02,BBB,200
520,704.0,96098425,Choice Printed Products Inc,7500 Market Place Dr Ste C,,Eden Prairie,MN,55344.0,USA,9529420045.0,info@choicepp.com,https://www.facebook.com/ChoicePrintedProductsInc/,30785-000,Wholesalers & Distributors,8/1/1988 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,6/30/2021 5:47,BBB,200
521,704.0,96007555,"Cy-Con, Inc.",110 Sycamore St W,,Saint Paul,MN,55117.0,USA,6514880501.0,home@cy-con.com,http://www.cy-con.com,10177-000,Construction & Remodeling Services,2/6/1969 0:00,,True,A+,100.0,10.0,,False,Small,False,2/7/2023 8:59,BBB,200
522,704.0,96552563,"The Lakeland Companies, LLC",5735 Lindsay St,,Minneapolis,MN,55422.0,USA,8555440321.0,,http://www.lakelandcompanies.com/,80266-000,Electric Equipment & Supplies - Wholesale,9/5/2014 0:00,,False,NR,0.0,1.0,0.0,False,Small,False,2/27/2022 9:14,BBB,200
523,704.0,43003323,Koch Construction Inc,1601 S 12th St,,Bismarck,ND,58504.0,USA,7012221533.0,KochConstructionInc@bis.midco.net,http://www.kochconstruction.org,10035-000,Contractors - General,1/1/1984 0:00,,False,A+,100.0,7.0,,False,Small,False,9/23/2020 4:48,BBB,200
524,704.0,96489199,Premier Patio,1873 French Trace Ave,,Shakopee,MN,55379.0,USA,6126002153.0,premierpatiosmn@yahoo.com,http://www.premierpatiosmn.com,10100-000,"Patio, Porch & Deck Enclosures",,,False,A+,100.0,,,False,Micro-small,False,9/18/2020 3:49,BBB,200
525,704.0,96592112,"Keep Construction, LLC",1819 20th Ave NW,,Backus,MN,56435.0,USA,2189473605.0,dkeep@tds.net,http://keepconstruction.net/,10035-000,Contractors - General,1/1/1987 0:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,11/24/2022 9:01,BBB,200
526,704.0,24001210,"Focus Electrical Contractors, LLC",14220 23rd Ave N,,Minneapolis,MN,55447.0,USA,9524749077.0,info@focuscos.com,http://focuscos.com/,44035-000,Electrical,11/1/1997 0:00,,True,A+,100.0,4.0,,False,Micro-small,False,7/16/2022 8:36,BBB,200
527,704.0,96113633,"DeCook Excavating, Inc.",821 Country Club Rd SE # Se1,,Byron,MN,55920.0,USA,5073614870.0,Chris@DeCookExcavating.com,http://www.decookexcavating.com,10050-000,Excavating Contractors,1/1/2004 0:00,,True,A+,100.0,4.0,0.0,False,Micro-small,False,12/14/2022 9:35,BBB,200
528,704.0,96224198,Mid-State Tile Company,402 Lincoln Ave NE,,Saint Cloud,MN,56304.0,USA,3202521242.0,kim@mid-statetile.com,http://www.mid-statetile.com,10159-000,Tile - Ceramic - Contractors & Dealers,1/1/1984 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,11/30/2022 9:26,BBB,200
529,704.0,96536992,"Dream Steam, Inc.",315 Atwater Street,,Saint Paul,MN,55117.0,USA,6513403484.0,john@dreamsteammn.com,http://www.dreamsteammn.com,60184-000,Carpet & Rug Cleaners,1/29/2014 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,12/16/2022 9:10,BBB,200
530,704.0,1000011831,Reeder Home Restorations,3115 Buchanan St NE,,Minneapolis,MN,55418.0,USA,6122368230.0,marissa@reederhomerestorations.com,http://www.reederhomerestorations.com,10095-000,Painting Contractors,2/4/2017 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,9/30/2022 8:54,BBB,200
531,704.0,96294308,"The Whisker Group, Inc.",14420 Woodruff,,Wayzata,MN,55391.0,USA,6129611732.0,steven@thewhiskergroup.com,http://www.thewhiskergroup.com,10177-000,Construction & Remodeling Services,1/1/1997 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/24/2022 18:34,BBB,200
532,704.0,24000993,Axel's River Grille,1318 Hwy 13,,Mendota,MN,55150.0,USA,9528531400.0,,http://www.axelsrestaurants.com,50544-000,Restaurants,1/1/1996 0:00,,False,A+,100.0,60.0,,False,Medium,False,12/9/2021 4:06,BBB,200
533,704.0,1000003354,Security Plus,2198 Clinton Dr,,Winona,MN,55987.0,USA,5074525292.0,joy@securitypluswinona.com,http://www.securitypluswinona.com,60172-109,Consultants - Security,7/23/2010 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/6/2023 9:12,BBB,200
534,704.0,96556367,Tournament Liquor,10901 Baltimore Street NE,,Blaine,MN,55449.0,USA,7637864992.0,,http://tournamentliquor.com/,50399-000,Liquor Stores,12/18/2014 0:00,,False,NR,0.0,1.0,0.0,False,Small,False,8/18/2021 5:25,BBB,200
535,704.0,96001707,1-800-Cut-Tree,3818 Pascolo Bnd,,Chaska,MN,55318.0,USA,9529372182.0,one800cuttree@yahoo.com,http://www.one800cuttree.com,00219-000,Tree Service,3/22/2001 0:00,,False,A+,100.0,1.0,,False,Small,False,11/15/2022 9:11,BBB,200
536,704.0,747,Martin Williams Advertising,150 S 5th St STE 900,,Minneapolis,MN,55402.0,USA,6123400800.0,accountspayable@martinwilliams.com,http://www.martinwilliams.com,60010-000,Advertising Agencies & Counselors,12/1/1947 0:00,,True,A+,100.0,200.0,0.0,False,Medium,False,2/1/2023 8:57,BBB,200
537,704.0,1000009867,BearFitness,1873 Buerkle Rd,,White Bear Lk,MN,55110.0,USA,6124607473.0,jake@bearfitnessmn.com,http://bearfitnessmn.com/,60430-100,Fitness Centers,11/4/2016 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/31/2022 8:59,BBB,200
538,704.0,96121530,"Summit Roofing and Construction, Inc.",1047 W Central Ave,,Minot,ND,58701.0,USA,7018335948.0,cameronb_89@hotmail.com,https://www.facebook.com/photo/?fbid=237989848024837&set=a.237989841358171,10126-000,Roofing Contractors,4/23/2009 0:00,,True,A+,100.0,10.0,0.0,False,Small,False,6/7/2022 8:09,BBB,200
539,704.0,1000039972,Massage Envy,4754 County Rd 101,,Minnetonka,MN,55345.0,USA,9523801100.0,,https://www.massageenvy.com/scheduling/css/profile/dashboard,60543-000,Massage Therapists,8/19/2020 0:00,,False,A,96.09,1.0,,False,Micro-small,False,1/25/2023 9:01,BBB,200
540,704.0,41000054,Southtown Plumbing,6636 Penn Ave S,,Minneapolis,MN,55423.0,USA,6128663057.0,stplumbing@mcleodusa.net,http://www.SouthtownPlumbing.com,10113-000,Plumbers,9/1/1963 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,12/15/2022 9:20,BBB,200
541,704.0,57000342,"JKL Studios, LLC",5869 Meadowview Dr,,Saint Paul,MN,55110.0,USA,6516530811.0,retoucher@jklstudios.com,http://www.jklstudios.com,60655-000,Photo Retouching,4/14/1997 0:00,,False,A+,100.0,2.0,,False,Small,False,8/15/2020 3:54,BBB,200
542,704.0,21001463,Lakeland Services,PO Box 132,,Excelsior,MN,55331.0,,6122727000.0,calilen@msn.com,http://www.lakelandservices.biz,20060-210,Home Maintenance,12/1/1987 0:00,,False,A+,97.0,1.0,,False,Micro-small,False,2/9/2023 9:11,BBB,200
543,704.0,96381876,Vue Eye Clinic,1165 Arcade St,,Saint Paul,MN,55106.0,USA,6514140428.0,vueeyeclinic@gmail.com,https://www.facebook.com/VueEyeClinic/,60629-000,Optometrists,1/1/2012 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,10/16/2020 4:00,BBB,200
544,704.0,96561286,"Discount Realty Professionals, LLC",22833 Imperial Ave N,,Forest Lake,MN,55025.0,USA,6515033790.0,discountrealtypros@gmail.com,http://www.discountrealtyprofessionals.com,60729-102,Real Estate Agents,7/16/2013 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/26/2021 3:58,BBB,200
545,704.0,38000150,Ye Olde Butcher Shoppe,902 7th St NW,,Rochester,MN,55901.0,USA,5072825908.0,terry@area51online.net,http://www.yeoldebutchershoppe.com,50421-000,Meat - Retail,6/24/1998 0:00,,False,A+,100.0,15.0,0.0,False,Small,False,4/29/2021 4:07,BBB,200
546,704.0,96156941,Annandale Monument Company,205 Myrtle Dr S,,Annandale,MN,55302.0,USA,8887865100.0,Vincent@AnnandaleMonument.com,http://www.granitemn.com,50436-000,Monuments,2/19/1977 0:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,12/21/2022 9:22,BBB,200
547,704.0,1000007457,GW Transportation,710 Johnson Dr,,Delano,MN,55328.0,USA,8772601595.0,dawn.mohler@gwtranserv.com,http://www.gwtransportation.com/,50750-000,Transportation Services,4/1/1983 0:00,,False,A+,100.0,8.0,0.0,False,Micro-small,False,1/19/2023 8:51,BBB,200
548,704.0,96592934,High Fashion & Events LLP,10732 Ilex St NW,,Coon Rapids,MN,55448.0,USA,6122053043.0,,http://www.high-fashionandevents.com,60362-000,Fashion Show Producers,10/2/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/15/2021 4:04,BBB,200
549,704.0,96157181,Deeter Dental,745 W Interstate Ave,,Bismarck,ND,58503.0,USA,7012221800.0,,http://www.deeterdental.com,60289-000,Dentists,10/19/2005 0:00,,False,A+,100.0,12.0,0.0,False,Small,False,12/8/2022 9:13,BBB,200
550,704.0,1000031744,Robert Muske-RE/MAX Synergy,920 W Broadway Ave,,Forest Lake,MN,55025.0,USA,6519821233.0,bobmuske@remax.net,http://musketeam.com,60729-102,Real Estate Agents,1/24/2012 0:00,,True,A+,100.0,1.0,0.0,False,Micro-small,False,9/23/2022 8:47,BBB,200
551,704.0,1000005448,Paul Thomas Design Build,26 Kingsview Ln,,Minnetonka,MN,55447.0,USA,6122509400.0,paul@paulthomasdesignbuild.com,http://www.paulthomasdesignbuild.com,10013-100,Design & Build Contractor,9/28/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/8/2023 9:28,BBB,200
552,704.0,96114618,"King's Flooring, LLC",185 High Point Pl NE Ste 102,,Byron,MN,55920.0,USA,5076240237.0,info@kingsflooringbyronmn.com,http://www.kingsflooringbyronmn.com,50133-000,Carpet & Rug Dealers - New,1/1/2008 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,5/11/2022 17:38,BBB,200
553,704.0,1000041358,"Climate Tech, LLC",14702 Excelsior Blvd,,Minnetonka,MN,55345.0,USA,6129876541.0,climatetechmn@gmail.com,https://www.climatetechmn.com/,10182-000,Heating & Air Conditioning,8/8/2019 0:00,,False,A+,98.44,1.0,0.0,False,Micro-small,False,12/22/2022 9:09,BBB,200
554,704.0,1000015365,North State Mechanical LLC,1444 14th St W,,Hastings,MN,55033.0,USA,6122070345.0,ttlogelin@yahoo.com,http://www.northstatemechanicalmn.com,10090-000,Mechanical Contractors,5/19/2016 0:00,,False,A+,97.0,1.0,0.0,False,Micro-small,False,9/16/2022 8:15,BBB,200
555,704.0,1000057642,Carpenter Law Firm PLLC,7760 France Ave S Ste 700,,Bloomington,MN,55435.0,USA,9529217340.0,mark@carpenter-law-firm.com,http://www.carpenter-law-firm.com/,60075-000,Attorneys & Lawyers,9/25/2013 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/10/2022 8:41,BBB,200
556,704.0,96271942,Clay Your Way,4600 17th Ave S,,Fargo,ND,58103.0,USA,7013569229.0,,http://www.Clayyourway.com,50341-000,Hobby & Model Construction Supplies - Retail,4/1/2001 0:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,8/20/2022 8:40,BBB,200
557,704.0,96163391,Broadway Floral,2307 S Broadway St,,Alexandria,MN,56308.0,USA,3207633300.0,contactbroadwayfloral@gmail.com,http://www.broadwayfloralalexandria.com,50275-000,Florists - Retail,1/1/1975 0:00,,False,A+,100.0,10.0,0.0,False,Micro-small,False,7/14/2022 8:24,BBB,200
558,704.0,96332900,"Fiduciary Support Services, LLC",PO Box 16210,,Saint Louis Park,MN,55416.0,USA,9529228972.0,,http://www.lorimanningfiduciary.com,20085-000,Financial Services,,,False,A+,100.0,1.0,,False,Micro-small,False,2/1/2023 22:06,BBB,200
559,704.0,44002029,Apothecary Products LLC,11750 12th Ave S,,Burnsville,MN,55337.0,USA,9528901940.0,dneiss@apothecaryproducts.com,http://www.apothecaryproducts.com,80385-100,Medical Equipment & Supplies,1/1/1975 0:00,,False,A+,100.0,101.0,,False,Small,False,9/30/2022 8:53,BBB,200
560,704.0,1000051518,"Rhythm of Health, Inc.","8160 Coller Way, Suite A",,Saint Paul,MN,55125.0,USA,6512081084.0,,https://rhythmofhealth.com/,60007-000,Acupuncturists,2/24/2010 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,12/16/2021 4:10,BBB,200
561,704.0,1000057944,House of Dance Twin Cities,7103 Ohms Ln,,Edina,MN,55439.0,USA,9524059104.0,houseofdancetc@gmail.com,https://houseofdancetwincities.com/,60278-000,Dancing Instruction,6/17/2014 0:00,,False,A+,97.0,1.0,,False,Micro-small,False,10/22/2022 8:10,BBB,200
562,704.0,96103189,Cycle Pros,2040 Highway 14 E,,Rochester,MN,55904.0,USA,5072871070.0,sirwilli@charterinternet.com,https://www.allseasonspowerandsport.com/,50442-000,Motorcycles - Supplies & Parts,1/1/1991 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,12/22/2022 9:08,BBB,200
563,704.0,35000423,Totally Tan,12671 Meadowvale Rd Suite B,,Elk River,MN,55330.0,USA,7633559260.0,kimlingerchristie@totallytan.net,http://www.totallytan.net,60853-000,Tanning Salons,1/1/1999 0:00,,False,F,46.0,113.0,0.0,False,Small,False,9/12/2022 8:08,BBB,200
564,704.0,96118257,Monti 4 Theatre,137 E. Broadway St.,,Monticello,MN,55362.0,USA,,,http://www.discovermonticello.com,60874-000,Theaters,1/1/2000 0:00,,False,NR,0.0,8.0,0.0,False,Micro-small,False,3/27/2021 4:08,BBB,200
565,704.0,43001643,"A & A Electric Underground Construction, Inc.",100 9th St SE,,Kasson,MN,55944.0,USA,5076347453.0,aanda@kmtel.com,http://aaelectricunderground.com/,10049-000,Electricians,2/1/1994 0:00,,True,A+,100.0,70.0,0.0,False,Micro-small,False,12/22/2022 9:08,BBB,200
566,704.0,1000048185,"Triumph LTD, LLC",211 NW 4th St,,Brainerd,MN,56401.0,USA,2188516038.0,Jeff@triumph-ltd.com,http://www.Triumph-LTD.com,55336-000,Health & Medical Products,2/1/2017 0:00,,True,A+,100.0,2.0,,False,Micro-small,False,10/25/2022 8:11,BBB,200
567,704.0,96271411,Buhler Industries,1330 43rd St N,,Fargo,ND,58102.0,USA,7012827014.0,,http://Buhler.com,80283-000,Farm Equipment,1/1/1984 0:00,,False,A+,100.0,50.0,0.0,False,Micro-small,False,4/24/2022 8:09,BBB,200
568,704.0,96149808,Provide Care,5842 Old Main St # 1,,North Branch,MN,55056.0,USA,6516748312.0,,http://www.providecare.com,60199-000,Child Care Centers,1/1/1996 0:00,,False,A+,100.0,75.0,,False,Micro-small,False,6/4/2022 8:44,BBB,200
569,704.0,96151717,Baywood Home Care,6465 Wayzata Blvd Ste 150,,Saint Louis Park,MN,55426.0,USA,7635468899.0,henriettan@baywoodhomecare.com,http://www.baywoodhomecare.com,85273-000,In-Home Care,3/30/2000 0:00,,True,A+,100.0,180.0,,False,Micro-small,False,1/5/2023 9:23,BBB,200
570,704.0,96142605,Cashman Nursery & Landscaping,3400 E Main Ave,,Bismarck,ND,58501.0,USA,7012223333.0,,http://www.cashman-nursery.com,50299-000,Garden Centers,1/1/1986 0:00,,False,A+,100.0,40.0,0.0,False,Small,False,5/19/2022 8:39,BBB,200
571,704.0,96041736,"Carlson Asset Management, Inc.",400 Village Center Dr # 400,,Saint Paul,MN,55127.0,USA,6512872160.0,,http://www.carlsonasset.com/,20085-000,Financial Services,1/1/2005 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,5/3/2022 8:15,BBB,200
572,704.0,1000014334,"Green Locksmith, LLC",10992 Cedar Lake Rd,,Minnetonka,MN,55305.0,USA,9526496163.0,greenlocksmithmn@gmail.com,http://greenlocksmith247.com/,60522-000,Locks & Locksmiths,3/28/2016 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2/8/2023 9:28,BBB,200
573,704.0,1000008274,B T Contracting Services LLC,3623 Aldrich Ave North,,Minneapolis,MN,55412.0,USA,6517958671.0,bernardrturner@yahoo.com,https://www.facebook.com/BTContractingServicesLLC/,10177-000,Construction & Remodeling Services,1/5/2015 0:00,,False,A+,97.0,1.0,0.0,False,Micro-small,False,6/19/2020 3:47,BBB,200
574,704.0,96295305,Hosedragger Production,722 Martha St S,,Stillwater,MN,55082.0,USA,6512707811.0,hosedragger@bisi.com,https://www.bisi.com/,85268-000,Grant Writers,,,False,NR,0.0,1.0,,False,Micro-small,False,6/8/2022 8:46,Email,200
575,704.0,44001284,Minnesota Recovery Bureau Inc,6781 146th St W,,Apple Valley,MN,55124.0,USA,9529537376.0,mnrecbur@prodigy.net,http://www.mnrecoverybureau.com,60750-000,Repossession Service,1/1/1999 0:00,,False,A+,100.0,4.0,,False,Small,False,2/7/2023 8:59,BBB,200
576,704.0,21003884,Czars of Tar,1354 157th Ave NE,,Ham Lake,MN,55304.0,USA,7634216417.0,office@czarsoftar.com,http://www.czarsoftar.com,10102-000,Paving Contractors,1/1/1984 0:00,,False,A+,100.0,10.0,0.0,False,Small,False,7/26/2022 8:43,BBB,200
577,704.0,41000734,Abens Financial Services,4926 Lincoln Dr,,Minneapolis,MN,55436.0,USA,9529339650.0,,http://www.abens.com,20013-000,Financing,6/20/1996 0:00,,False,NR,0.0,4.0,,False,Micro-small,False,12/2/2022 9:28,BBB,200
578,704.0,96580865,"Hansen Auto Service, Inc.",4213 Steiner St,,Saint Bonifacius,MN,55375.0,USA,9524461573.0,info@hansenautoservice.com,http://www.hansenautoservice.com,60103-000,Auto Repair & Service,3/6/2014 0:00,,False,A+,100.0,2.0,0.0,False,Small,False,11/20/2022 8:59,BBB,200
