BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
704,1000054126,"Schultze Insurance Agency, LLC",4660 Slater Rd Ste 238,,Eagan,MN,55122,USA,9522368610,leslie@schultzeinsurance.com,https://www.facebook.com/schultzeinsuranceagencyLLC/,20027-000,Insurance - Health,6/1/2010 0:00,,TRUE,A+,100,1,,FALSE,Small,FALSE,11/24/2022 9:02,BBB,200
704,96095273,"Cedar Creek Landscaping, LLC",18788 Portwood Way,,Hastings,MN,55033,,6513248144,cedarcreekls@hotmail.com,http://cedarcreeklandscaping.net,10177-000,Construction & Remodeling Services,5/26/2004 0:00,,FALSE,A+,100,4,0,FALSE,Micro-small,FALSE,2/9/2023 9:11,BBB,200
704,96235288,Evergreen Insurance,722 Demers Ave,,East Grand Forks,MN,56721,USA,2187734158,jmack.evergreen@midconetwork.com,http://Evergreeninsuranceagency.com,20080-000,Insurance Services,1/1/1994 0:00,,FALSE,NR,0,6,,FALSE,Micro-small,FALSE,6/14/2022 8:19,BBB,200
704,8003719,"Precision Dental Laboratories, Inc.",6 Broadway N Ste 200,,Fargo,ND,58102,USA,7012809089,,http://www.pdlfargo.com/,60287-000,Dental Laboratories,10/21/1988 0:00,,FALSE,A+,100,30,,FALSE,Micro-small,FALSE,3/12/2021 4:09,BBB,200
704,9000342,Dunn Enterprises Inc,302 Industrial Blvd NE,,Minneapolis,MN,55413,USA,6126230565,,http://www.careympls.com,70562-000,Limousine Service,1/10/1974 0:00,,FALSE,A+,100,100,,FALSE,Small,FALSE,7/8/2022 12:20,BBB,200
704,96556653,Hometown Focus,401 N 6th Ave STE 1111,,Virginia,MN,55792,USA,2187410106,customerservice@hometownfocus.us,http://hometownfocus.us,85285-000,Publishers - Magazine,,,FALSE,A+,100,,0,FALSE,Micro-small,FALSE,5/26/2021 4:35,BBB,200
704,41001513,Liechty Homes Inc,PO Box 1937,501 17th St SW,Jamestown,ND,58402,USA,7012523081,info@liechtyhomes.com,http://www.liechtyhomes.com,55432-000,Modular Homes,4/1/1955 0:00,,FALSE,A+,100,10,0,FALSE,Small,FALSE,6/12/2021 6:06,BBB,200
704,1000057789,Integrity Mechanical Services LLC,23 W Central Entrance #176,,Duluth,MN,55811,USA,2183415308,,https://integritymechanicalservices.com/,10035-500,Electricians - Residential,2/5/2021 0:00,,FALSE,A,94.99,1,,FALSE,Micro-small,FALSE,2/3/2023 9:13,BBB,200
704,96015219,"Turpen Realty, Inc.",521 E Rum River Dr N,,Cambridge,MN,55008,USA,7634444820,beckybakken@yahoo.com,http://www.turpenrealtyinc.com/,60729-000,Real Estate,1/1/1991 0:00,,FALSE,A+,100,15,,FALSE,Small,FALSE,11/23/2021 6:33,BBB,200
704,96339593,Bob's Automotive LLC,229 Harry Rich Dr,,Wadena,MN,56482,USA,2186324262,bobsautomotive@ymail.com,http://www.bobs-automotive.com,60103-000,Auto Repair & Service,10/1/2009 0:00,4/25/2016 0:00,FALSE,NR,0,6,,FALSE,Small,FALSE,4/29/2019 4:01,BBB,200
704,1000023993,Landmark Photography & Design LLP,1100 Zane Ave N Studio 3,,Golden Valley,MN,55422,USA,6123827988,jon@landmarkphotodesign.com,https://www.landmark.photo/,60657-000,Photographers - Commercial,4/13/1995 0:00,,FALSE,A+,100,2,0,FALSE,Micro-small,FALSE,12/1/2021 4:53,BBB,200
704,96020944,"West Country Kennels, Inc.",11719 Major Ave,,Glencoe,MN,55336,USA,3208642006,brian@westcountrykennels.com,http://www.westcountrykennels.com,00153-000,Pet Boarding & Kennels,12/1/1999 0:00,,FALSE,A+,100,3,,FALSE,Micro-small,FALSE,10/19/2021 3:59,BBB,200
704,96375548,Rochester Mazda,2955 48th St NW,,Rochester,MN,55901,USA,8662510270,mike.enke@rochestermotorcars.com,http://www.rochestermazda.com/,50039-000,Auto Dealers - New Cars,5/6/2009 0:00,,FALSE,A+,100,10,0,FALSE,Small,FALSE,10/28/2020 4:01,BBB,200
704,96024051,USA Central Station Alarm Corp.,1380 Energy Park Dr # 200,,Saint Paul,MN,55108,USA,6516410744,mickey.fuller@usacentralstation.com,http://www.usacentralstation.com,60788-000,Security Control Equipment & System Monitors,1/1/1982 0:00,,FALSE,A+,100,7,,FALSE,Micro-small,FALSE,3/22/2022 8:37,BBB,200
704,1000035556,"Cricket Wireless, LLC",2932 Chicago Ave,,Minneapolis,MN,55407,USA,6128230045,,http://www.cricketwireless.com,70535-000,Cellular Telephone Service & Supplies,,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,6/1/2022 21:28,BBB,200
704,96175795,"Electric By Design, Inc.",105 Twin Lake Blvd,,Little Canada,MN,55127,USA,6512458307,drleibel@gmail.com,http://www.facebook.com/ElectricByDesignInc,10049-000,Electricians,3/17/2009 0:00,,TRUE,A+,100,1,,FALSE,Micro-small,FALSE,1/26/2023 8:49,BBB,200
704,96135204,Henry Embroidery & Screen Printing,13552 School House Rd NE,,Foley,MN,56329,USA,3209686597,jodi@henryesp.com,http://henryesp.com,30198-000,Embroidery,1/1/2002 0:00,,FALSE,A+,100,4,,FALSE,Micro-small,FALSE,12/21/2022 9:22,BBB,200
704,96011592,Nails Group,1351 Madison Ave,,Mankato,MN,56001,USA,5073454846,,https://www.facebook.com/NailsGroup,60603-000,Nail Salons,1/1/1996 0:00,,FALSE,A+,100,6,,FALSE,Micro-small,FALSE,11/23/2021 6:32,BBB,200
704,96069487,Ted's Sign Co,5380 Gull Lake Dam Rd NW,,Brainerd,MN,56401,USA,2188292089,abcb@scicable.com,http://www.tedssigns.com,30614-000,Signs,1/1/1998 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,1/7/2022 14:11,BBB,200
704,1000014703,"VonFinch MN, LLC",10611 Baltimore St NE Ste 100,,Minneapolis,MN,55449,USA,6515043339,steven@vonfinch.com,https://www.vonfinch.com/,25045-000,Real Estate Investors,11/30/1997 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/7/2023 9:07,Email,200
704,96119495,"Hart Trailer Sales, LLC",22783 US 71,,Long Prairie,MN,56347,USA,3207326106,hart@hartrv.com,http://www.hartrv.com,50535-000,Recreational Vehicles - Dealers,1/1/1957 0:00,,FALSE,A+,100,5,,FALSE,Micro-small,FALSE,12/8/2020 4:09,BBB,200
704,96031364,Golden Employment Group,9157 Lyndale Ave S,,Minneapolis,MN,55420,USA,9528818069,paulhughes@goldenemployment.com,http://www.goldenemployment.com,60326-000,Employment Agencies,1/1/1991 0:00,,FALSE,A+,100,6,,FALSE,Micro-small,FALSE,1/15/2021 4:07,BBB,200
704,96225763,Little Falls Granite Works,10802 Highway 10,,Little Falls,MN,56345,USA,3206329277,brandon@alegacyinstone.com,http://www.lfgranite.com,50436-000,Monuments,12/6/1963 0:00,,TRUE,A+,100,30,,FALSE,Small,FALSE,12/6/2022 9:12,BBB,200
704,12802,"Shakopee Marine, Inc",133 Prairie St S,,Shakopee,MN,55379,USA,9524454400,johnd@shakopeemarinemn.com,http://www.shakopeemarinemn.com,30787-000,Marine Sales & Service,1/16/1984 0:00,,FALSE,A+,100,2,0,FALSE,Micro-small,FALSE,10/25/2022 8:09,BBB,200
704,43001105,"Quality Carpet Care, LLC",12600 Sunset Trl,,Minneapolis,MN,55441,USA,6129617177,qualityccr@yahoo.com,http://www.quickdry.com,60184-000,Carpet & Rug Cleaners,5/1/1990 0:00,10/10/2018 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,2/14/2019 4:10,BBB,200
704,96381760,Barrett Pet Food Innovations,1348 State Highway 25,,Brainerd,MN,56401,USA,3202773555,office@barrettpetfood.com,http://www.barrettagservice.com/,30477-000,Pet Foods - Wholesale & Manufacturers,10/15/2013 0:00,,FALSE,A+,100,15,0,FALSE,Small,FALSE,4/5/2022 8:23,BBB,200
704,96558132,Lowry Hill Psychotherapy and Assesment Center,1910 Hennepin Ave,,Minneapolis,MN,55403,USA,6128712544,timmsimondet@gmail.com,http://www.lowryhillpac.com,60710-000,Psychologists,10/1/2014 0:00,,FALSE,A+,100,4,0,FALSE,Micro-small,FALSE,5/7/2020 3:59,BBB,200
704,1000034940,Advanced Drainage Systems,500 2nd Ave SW,,Hayfield,MN,55940,USA,6146580050,maurygraham@ads-pipe.com,http://www.ads-pipe.com,10043-000,Drainage Contractors,1/1/1994 0:00,,FALSE,NR,0,90,0,FALSE,Medium,FALSE,6/1/2022 21:27,BBB,200
704,96082550,"Cannonball Company, Inc.",81 E 1st St,,Regent,ND,58650,USA,7015634411,canball@cannonballcompanynd.com,http://www.cannonballcompany.com,00151-300,Outfitters,1/1/1991 0:00,,FALSE,A+,100,3,0,FALSE,Micro-small,FALSE,4/28/2021 4:48,BBB,200
704,1000031708,Joe&#39;s Auto Service,81 22nd St E,,Dickinson,ND,58601,USA,7014832777,JoesAutoservice247@gmail.com,https://joesautoservicellc.com/,60103-000,Auto Repair & Service,10/25/2016 0:00,,TRUE,A+,100,2,,FALSE,Micro-small,FALSE,12/7/2022 9:09,BBB,200
704,41003273,Western Distributing,120 W Sweet Ave,,Bismarck,ND,58504,USA,7012230154,,http://www.westerndistributingco.com,50295-000,Games & Supplies,4/17/2001 0:00,,FALSE,A+,100,6,,FALSE,Micro-small,FALSE,2/7/2023 8:59,BBB,200
704,1000005027,"Dawson Veterinary Clinic, LLC",827 Oak St,,Dawson,MN,56232,USA,3207692628,,http://www.dawsonvetclinic.com/,00222-000,Veterinarians,1/26/2004 0:00,,FALSE,NR,0,5,0,FALSE,Micro-small,FALSE,12/20/2022 8:56,BBB,200
704,1000031581,Andrew Zurcher Construction,1392 Stoney Point Drive,,Duluth,MN,55804,USA,2183402118,AnDrew@AnDrewZurcherConstruction.com,https://www.andrewzurcherconstruction.com/,55525-000,Construction,9/4/2019 0:00,,FALSE,A+,97.66,1,0,FALSE,Micro-small,FALSE,9/27/2022 8:59,BBB,200
704,96099877,Premier Edge Window Treatment LLC,780 Southtown Center #384,,Bloomington,MN,55431,USA,6123786128,chris@pei-wt.com,https://www.pei-wt.com/,50735-000,Window Shades,7/30/2008 0:00,,FALSE,A+,100,3,,FALSE,Micro-small,FALSE,11/4/2020 4:21,BBB,200
704,1000018065,Twin City Property Sales Team: Keller Williams Integrity Realty - Roseville,2680 E Snelling Ave N. Suite #100,,Saint Paul,MN,55113,USA,6512031723,pete@tcpropertysales.com,https://www.thetophomesellers.com/,60729-000,Real Estate,3/11/2005 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,8/6/2021 4:09,BBB,200
704,1000020141,Jennifer Becker & Co. LLC,1161 Selby Ave,,Saint Paul,MN,55104,USA,6125085739,jbeckerviolins@gmail.com,http://www.jenniferbeckerviolins.org,50711-000,Violins,10/5/2006 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,8/3/2022 8:42,BBB,200
704,96298560,Southside Auto Sport Auto Innovations,3704 Snelling Ave,,Minneapolis,MN,55406,USA,6129649102,southside101@live.com,https://www.live.com/,50040-000,Auto Dealers - Used Cars,,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,12/30/2022 8:56,Email,200
704,96175939,Anchor Wall Systems,5959 Baker Rd Ste 390,,Minnetonka,MN,55345,USA,9529338855,,https://www.anchorwall.com/,81700-000,Wall & Ceiling Texturing,,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,7/23/2022 8:43,BBB,200
704,1000017081,"Sage Landscape Design, Inc.",3338 University Ave SE,,Minneapolis,MN,55414,USA,6123791747,,http://www.sagelandscapedesign.com,00155-000,Landscape Contractors,2/16/2006 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,8/6/2022 8:22,BBB,200
704,96550666,"Sasquatch Motorsports, LLC",2038 Ford Pkwy # 213,,Saint Paul,MN,55116,USA,6123236034,sales@sasquatchparts.com,http://www.sasquatchparts.com,60991-000,Auto Service - Specialty Parts,3/3/2014 0:00,,TRUE,A+,100,3,0,FALSE,Micro-small,FALSE,2/7/2023 8:59,BBB,200
704,96294873,Ruff Start Rescue Inc,12526 319th Ave,,Princeton,MN,55371,USA,7633553981,info@ruffstartrescue.org,http://www.ruffstartrescue.org,00110-101,Animal Rescue Relocation,3/1/2010 0:00,,FALSE,NR,0,9,0,FALSE,Small,FALSE,11/18/2022 9:13,BBB,200
704,96074850,"Stone Concepts of Minnesota, Inc.",24800 Kettle River Blvd,,Forest Lake,MN,55025,USA,6513432468,stoneconceptsofmn@gmail.com,http://www.stoneconceptsofmn.com,10089-000,Mason Contractors,11/1/2004 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/26/2021 3:58,BBB,200
704,96200663,Atlas Capital Management,120 S 6th St # 1000,,Minneapolis,MN,55402,USA,6123172850,,http://www.atlascapitalmanagement.com,20045-000,Investment Advisory Service,1/1/2000 0:00,4/18/2016 0:00,FALSE,NR,0,3,,FALSE,Small,FALSE,4/22/2019 4:07,BBB,200
704,96001861,Saint Paul College - A Community & Technical College,235 Marshall Ave,,Saint Paul,MN,55102,USA,6518461600,Margaret.soukup@saintpaul.edu,http://www.saintpaul.edu,60779-000,Schools - Academic - Colleges & Universities,1/1/2003 0:00,,FALSE,A+,100,2000,,FALSE,Large,FALSE,1/20/2022 9:50,BBB,200
704,96366514,Motherhood Maternity,8390 Tamarack Vlg # 502,,Saint Paul,MN,55125,USA,6517310686,,http://www.motherhood.com,50418-000,Maternity Clothes,1/1/2002 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,10/11/2022 8:02,BBB,200
704,96158977,"R.Henry Construction, Inc.",1711 Premier Dr,,Mankato,MN,56001,USA,5073453007,info@rhenryconstruction.com,http://www.rhenryconstruction.com,10035-000,Contractors - General,4/2/1999 0:00,,TRUE,A+,97,12,0,FALSE,Micro-small,FALSE,1/27/2023 9:08,BBB,200
704,96119542,Twin Rivers Auto Inc,16191 Round Lake Blvd NW Ste 1,,Andover,MN,55304,USA,7637121714,,http://www.twinriversauto.com,50040-000,Auto Dealers - Used Cars,,6/3/2016 0:00,FALSE,NR,0,,,FALSE,Micro-small,FALSE,6/10/2019 4:04,BBB,200
704,1000038104,"Loan Factory, Inc. ",3015 85th Ave N,,Brooklyn Park,MN,55444,USA,6126666000,trang.le@loanfactory.com,http://www.loanfactory.com/,20053-200,Mortgage Lender,7/20/2016 0:00,,FALSE,NR,0,7,0,FALSE,Micro-small,FALSE,10/27/2022 8:14,BBB,200
704,96131156,Pyro-Matic,6162 Olson Memorial Hwy,,Minneapolis,MN,55422,USA,7635400192,,http://www.pyromatic.com,60558-000,Manufacturers Agents & Representatives,1/1/1988 0:00,,FALSE,NR,0,3,,FALSE,Micro-small,FALSE,7/8/2022 12:24,BBB,200
704,96009917,Home Sweet Home Designs Inc,27587 Xylite St NE,,Isanti,MN,55040,USA,7634445631,joelgrams@homesweethomedesigns.com,http://www.homesweethomedesigns.com,10078-000,Home Builders,1/1/1989 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,10/13/2022 8:22,BBB,200
704,96086970,The Computer Store,1100 S Broadway,,Minot,ND,58701,USA,7018383967,gm@tcs-minot.com,http://www.tcs-minot.com,50173-000,Computers - Dealers,1/1/1983 0:00,,FALSE,A+,100,35,0,FALSE,Small,FALSE,12/10/2021 4:11,BBB,200
704,1000027069,1 LLC,201 S Central Ave,,Duluth,MN,55807,USA,2184810615,info@1llcduluth.com,http://1llcduluth.com/,10078-000,Home Builders,8/2/2017 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/1/2023 8:58,BBB,200
704,1000027249,"Sun West Mortgage Company, Inc.",1330 Lagoon Ave 4th Floor Ste 132,,Minneapolis,MN,55408,USA,8004537884,complaints@swmc.com,https://www.swmc.com/,20053-000,Mortgage Brokers,4/4/1997 0:00,,TRUE,NR,0,1,0,FALSE,Micro-small,FALSE,6/1/2022 21:27,BBB,200
704,1000051247,Northern Exposure Roofing & Sheet Metal Inc,2605 160th St W Ste 112,,Rosemount,MN,55068,USA,6514235599,,https://www.northernexposureroofing.com/,10126-200,Commercial Roofing,4/18/2012 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/20/2022 9:53,BBB,200
704,1000036504,Lowry Community Acupuncture LLC,8609 Lyndale Ave S Ste 105F,,Bloomington,MN,55420,USA,9529946585,info@lowrycommunityacupuncture.com,http://www.lowrycommunityacupuncture.com/,60007-000,Acupuncturists,12/17/2009 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,6/12/2020 4:10,BBB,200
704,96271470,Scan Design,110 Broadway N Ste 1,,Fargo,ND,58102,USA,7013650900,mary@scandesignnd.com,http://www.scandesignND.com,50291-000,Furniture - Retail,1/1/2008 0:00,,FALSE,A+,100,3,0,FALSE,Micro-small,FALSE,4/28/2022 8:18,BBB,200
704,1000022122,"Jade Enterprises MN, LLC",975 Highway 10 S,,Saint Cloud,MN,56304,USA,6126550322,dmolitor@jdbyrider.com,https://www.jdbyrider.com/,44041-000,Entertainment,7/18/2018 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,8/18/2022 8:21,Email,200
704,96357200,Elements Therapeutic Massage,10165 Hennepin Town Rd # 103,,Eden Prairie,MN,55347,USA,9524056220,sarahwatau@elementsmassage.com,http://www.touchofelements.com,60543-000,Massage Therapists,2/29/2008 0:00,7/1/2019 0:00,FALSE,NR,0,20,,FALSE,Micro-small,FALSE,7/8/2022 12:27,BBB,200
704,96293209,Ethic Travel,800 23rd St SE,,Willmar,MN,56201,USA,6519642620,justin@ethictravel.com,http://www.ethictravel.com,65733-000,Vacation Rentals,11/14/2009 0:00,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,6/14/2022 8:20,BBB,200
704,96075128,Orthopedic Physical Therapy Products,PO Box 47009,,Minneapolis,MN,55447,USA,7635530452,rcarlson@optp.com,http://www.optp.com,80531-000,Orthopedic Appliances,,,FALSE,A+,100,1,,FALSE,Small,FALSE,8/3/2022 8:41,BBB,200
704,96008967,Peck Construction,11255 70th Ave,,Milaca,MN,56353,USA,7634212201,MPeck@PeckConstruction.com,https://www.PeckConstruction.com/,10032-000,Concrete Contractors,1/1/1983 0:00,5/12/2021 0:00,FALSE,NR,0,20,,FALSE,Small,FALSE,1/29/2022 9:44,Email,200
704,96138301,South State Bedding Co,10 Slee St,,Kenyon,MN,55946,USA,5077896895,,http://www.southstatebedding.com,50069-000,Beds - Retail,1/1/1987 0:00,,FALSE,A+,100,4,0,FALSE,Micro-small,FALSE,11/24/2022 9:01,BBB,200
704,96255551,David Pinske Design & Build,4216 Crocker Ave,,Minneapolis,MN,55416,USA,9529291536,pinskebuild@frontiernet.net,https://www.pinskedesignbuild.com/,10035-000,Contractors - General,1/1/1993 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,3/30/2022 9:07,BBB,200
704,96151149,"Earl J. Holasek & Son, Inc.",8610 Galpin Blvd,,Chanhassen,MN,55317,USA,9524746669,,http://www.holasekgreenhouse.com,10072-000,Greenhouses,1/1/1953 0:00,9/11/2014 0:00,FALSE,NR,0,7,,FALSE,Small,FALSE,3/19/2018 4:34,BBB,200
704,17003509,"Sage&#39;s Tune & Lube, Inc.",4239 Central Ave NE,,Minneapolis,MN,55421,USA,7637896124,sagestowing@live.com,https://www.live.com/,60103-000,Auto Repair & Service,12/14/1999 0:00,7/23/2019 0:00,FALSE,NR,0,5,0,FALSE,Small,FALSE,7/26/2022 8:43,Email,200
704,96192322,Lake Region R V&#39;s Inc,7815 Riverdale Dr NW,,Ramsey,MN,55303,USA,7634211419,dale@lakeregionrvs.com,http://www.lakeregionrvs.com,50535-000,Recreational Vehicles - Dealers,1/1/2006 0:00,,FALSE,A+,100,11,,FALSE,Micro-small,FALSE,8/3/2022 8:42,BBB,200
704,96090836,Downtown Minneapolis Storage,3138 Snelling Ave,,Minneapolis,MN,55406,USA,6123337525,office@mplsstorage.com,http://www.downtownstorage.com,70610-000,Storage Units - Household & Commercial,1/1/2001 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,6/3/2022 9:01,BBB,200
704,96026216,Royal Mechanical Inc,9294 Norell Ave N,,Stillwater,MN,55082,USA,6514362990,cals@royalmechanical.net,http://www.royalmechanical.net,10182-000,Heating & Air Conditioning,3/30/2001 0:00,,FALSE,A+,100,12,,FALSE,Medium,FALSE,11/18/2022 9:13,BBB,200
704,96134527,Eugene D Longstrom Real Estate,108 2nd Ave SE,,Pipestone,MN,56164,USA,5078252412,djrjmr@wowway.com,https://www.wowway.com/,60729-000,Real Estate,2/1/2002 0:00,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,7/12/2022 8:33,Email,200
704,96238799,Brian M Marsden,101 5th St E # 2626,,Saint Paul,MN,55101,USA,6512915100,brian@brianmarsden.com,http://www.brianmarsden.com,60075-117,Attorneys & Lawyers - Criminal,1/1/1994 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,10/30/2022 8:34,BBB,200
704,20171,MoneyGram International,address on file with BBB,,Minneapolis,MN,55416,USA,9525913000,LegalSubpoena@moneygram.com,http://www.moneygram.com,20052-000,Money Orders & Transfers,6/12/1940 0:00,,FALSE,NR,0,2700,,FALSE,Large,FALSE,10/22/2022 8:09,BBB,200
704,1000051219,Probe-Tech LLC,2990 Co Rd 2 N,,International Falls,MN,56649,USA,2182857400,hammertooth@midco.net,https://www.midco.net/,60469-000,Home Inspection Service,2/12/2010 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,11/30/2022 9:27,Email,200
704,57000268,"Hesch Construction, LLC",3810 Sherman Dr NE,,Bemidji,MN,56601,USA,2187513425,mhesch@paulbunyan.net,http://heschconstructionllc.com,10035-000,Contractors - General,1/1/1981 0:00,,FALSE,A+,100,7,,FALSE,Micro-small,FALSE,1/27/2023 9:08,BBB,200
704,96363955,Stop-N-Go,1225 N Union Ave,,Fergus Falls,MN,56537,USA,7012353472,,http://www.stopngo.com,50199-000,Convenience Stores,6/1/1974 0:00,6/3/2016 0:00,FALSE,NR,0,15,,FALSE,Small,FALSE,6/10/2019 4:04,BBB,200
704,1000020646,Houlihan Insurance & Financial Services Inc,885 Meander Ct,,Medina,MN,55340,USA,7634785111,marianne@mariannehoulihan.com,https://www.statefarm.com/agent/us/mn/hamel/marianne-houlihan-6fdr01ys000,20019-200,Insurance Agents,1/5/2005 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/23/2021 3:59,BBB,200
704,96159923,Stoen&#39;s Hydrostatic,16084 State Highway 29,,Glenwood,MN,56334,USA,3206344360,,http://www.stoens.com,50667-000,Tools - Hydraulic,1/1/1998 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,8/4/2022 8:30,BBB,200
704,96554344,Sunflake,5001 Edinbrook Ter Unit 431180,,Minneapolis,MN,55443,USA,6122132240,info@sunflakeelectric.com,http://sunflakeelectric.com/,10049-000,Electricians,5/5/2008 0:00,,FALSE,A+,100,5,0,FALSE,Micro-small,FALSE,9/29/2022 8:50,BBB,200
704,96003107,Industrial Equities,321 1st Ave N,,Minneapolis,MN,55401,USA,6123321122,,http://www.industrialequities.com,60729-000,Real Estate,5/27/2003 0:00,,FALSE,A+,100,6,,FALSE,Micro-small,FALSE,6/17/2022 8:35,BBB,200
704,1000054170,Gopher State Seamless Gutters Ltd.,1116 144th Ln NW,,Andover,MN,55304,USA,7637322342,gopherstateseamless@gmail.com,https://gopherstateseamless.com/,10073-400,Gutter Installation,7/18/2016 0:00,,TRUE,A+,100,1,,FALSE,Micro-small,FALSE,2/2/2023 8:53,BBB,200
704,1000060925,Blessed Healthiness ,7635 148th st w #261,,Apple valley,MN,55124,USA,8882928811,Ceo@blessedhealthiness.com,https://blessedhealthiness.com/,81000-850,CBD Products,,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,11/16/2022 9:43,BBB,200
704,96005208,"Empire Today, LLC",2015 Silver Bell Rd Ste 104,,Eagan,MN,55122,USA,8005882300,customersupport@empire-today.com,http://www.empiretoday.com,50133-000,Carpet & Rug Dealers - New,1/1/1956 0:00,,TRUE,NR,0,8,,FALSE,Micro-small,FALSE,1/19/2023 8:51,BBB,200
704,1000018781,China Wok,2800 27th Ave S,,Minneapolis,MN,55406,USA,6125058337,,http://www.chinawokmn.com/,50544-000,Restaurants,6/26/2018 0:00,,FALSE,NR,0,,0,FALSE,Micro-small,FALSE,7/29/2021 4:37,BBB,200
704,96595854,Sweet Harvest Foods,15100 Business Parkway,,Rosemount,MN,55068,USA,5072638599,info@sweetharvestfoods.com,http://www.sweetharvestfoods.com/,30790-000,"Food Manufacturers, Wholesalers, Distributors",9/20/2010 0:00,,FALSE,A+,100,,0,FALSE,Micro-small,FALSE,3/7/2020 4:19,BBB,200
704,96560726,"Lundebrek Electric, LLC",21513 255th Ave,,Starbuck,MN,56381,USA,3202984770,lundebrek48@yahoo.com,http://lundebrekelectric.com/index.htm,10049-000,Electricians,,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,6/8/2022 8:45,BBB,200
704,96018964,Schmitt  Enterprises Inc,12799 County Road 24,,New Ulm,MN,56073,USA,5073594149,,http://www.schmittent.com,50679-000,Trapping Equipment & Supplies,1/1/1998 0:00,,FALSE,NR,0,2,,FALSE,Micro-small,FALSE,2/4/2021 4:06,BBB,200
704,96161231,Tax-Xperts,4166 31st Ave S,,Fargo,ND,58104,USA,7013564370,,http://www.tax-xpert.net,60005-101,Accounting Services,3/14/2007 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,2/18/2022 9:11,BBB,200
704,1000045258,"Black Ladder Restoration, LLC",150 32nd Ave NW,,New Brighton,MN,55112,USA,6122037553,info@blackladder.com,https://www.blackladder.com/,10126-000,Roofing Contractors,12/11/2020 0:00,,TRUE,A,95.03,1,,FALSE,Micro-small,FALSE,12/16/2022 9:11,BBB,200
704,96051626,Lavigne Consulting Corporation,1730 New Brighton Blvd Ste 299,,Minneapolis,MN,55413,USA,6127810189,matt@lavigneconsulting.com,http://www.lavigneconsulting.com,60246-000,Computers - Sys Designers & Consult,5/20/2004 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/23/2021 3:59,BBB,200
704,1000001709,Land O&#39; Lakes Oil & Propane,22562 State Highway 15,,Saint Cloud,MN,56301,USA,3203985455,lollando@meltel.net,http://landolakesoil.com/,50464-000,Oils - Fuel,2/10/1932 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,12/8/2022 9:14,BBB,200
704,96003234,Farmington Bakery,212 Oak St,,Farmington,MN,55024,USA,6514638631,simplygking@aol.com,http://www.farmingtonbakery.net,50052-000,Bakers - Retail,1/1/1941 0:00,,FALSE,A+,100,7,,FALSE,Micro-small,FALSE,9/24/2020 4:02,BBB,200
704,96098425,Choice Printed Products Inc,7500 Market Place Dr Ste C,,Eden Prairie,MN,55344,USA,9529420045,info@choicepp.com,https://www.facebook.com/ChoicePrintedProductsInc/,30785-000,Wholesalers & Distributors,8/1/1988 0:00,,FALSE,A+,100,4,,FALSE,Micro-small,FALSE,6/30/2021 5:47,BBB,200
704,96007555,"Cy-Con, Inc.",110 Sycamore St W,,Saint Paul,MN,55117,USA,6514880501,home@cy-con.com,http://www.cy-con.com,10177-000,Construction & Remodeling Services,2/6/1969 0:00,,TRUE,A+,100,10,,FALSE,Small,FALSE,2/7/2023 8:59,BBB,200
